180167,0,6756,31590,10328,3372,3535,302,453,1028,161,134
61519,0,316,1358,278,65,73,10,9,16,0,2
19713,0,539243,1652324,698959,624718,794646,36886,99699,400409,100186,177035
61513,0,172511,258301,235706,87785,114626,9936,29821,65613,12372,15796
22461,0,89,596,18,17,18,0,0,0,1,0
180169,0,834308,2267045,2374769,1159055,1597110,304996,342933,1121041,511327,646207
4448,0,655,1733,48,173,0,0,0,0,0,0
177795,0,818,2608,191,957,140,0,0,205,0,10
13733,0,16567,69511,2501,53340,1728,27,176,809,18,27
165284,0,557634,2291381,1125370,856128,747872,100087,175853,442301,112384,139199
111537,0,893771,1708625,2073112,792649,3110031,246031,247656,1442004,649442,2411129
111534,0,96375,135178,16146,31682,29886,455,2880,14151,1161,2762
28998,0,15305,39800,4832,8014,2166,64,376,521,35,19
166555,0,518829,609491,737173,1099407,666095,51368,72366,987726,134264,382736
4029,0,47878,144192,33350,47215,32213,1218,3066,15087,2304,3526
177227,0,458035,607712,1012939,995410,708442,102117,92314,1085732,178334,475106
177226,0,107289,148583,699101,57461,839538,637305,28064,551874,634570,2565576
177225,0,115849,169937,660865,52561,255348,211158,33306,88503,122223,122804
177224,0,4,31,7,0,3,0,0,0,0,0
60914,0,59963,341382,70596,27918,80667,5588,7039,23401,9267,12625
19398,0,2034,16089,3668,949,6231,1039,500,2304,2067,3308
5980,0,94966,185688,86967,105437,49991,4000,5660,29529,5100,5107
161071,0,522763,685167,552658,1110756,572026,32504,114116,914751,82103,274371
5987,0,920,1838,130,231,0,0,0,0,0,0
132644,0,66898,173719,204320,25134,82781,29316,11225,21886,18472,15202
161072,0,55233,56414,7084,45531,2169,129,84,174,95,285
61179,0,881,2690,357,152,214,11,32,40,16,9
24710,0,128094,227822,436234,73315,1004797,208169,35386,429054,410979,2647745
19159,0,887850,1597588,2581575,852826,2988236,402670,304330,1418788,847767,2388344
160891,0,156616,464352,8562,181602,11781,31,2826,9664,94,140
160892,0,4027,37946,1081,1842,530,13,14,168,11,6
160893,0,83,584,50,21,0,0,0,0,0,0
19402,0,11785,37856,27097,8911,19518,5257,3341,7125,5682,5516
127475,0,25273,62192,12767,8964,6441,571,769,1805,290,246
19152,0,1587,25786,929,5380,136,10,36,21,2,2
25062,0,16041,126324,20578,61694,3706,463,884,1525,132,53
65270,0,46899,63464,13636,14885,14049,542,1100,4646,931,972
277918,0,28265,46841,10998,20561,1825,162,238,1087,38,23
165912,0,14900,111858,7701,6532,7300,443,303,1142,389,337
150179,0,1218999,2150140,772956,1406627,1072662,53498,104196,780795,75697,330983
157117,0,35388,66469,62908,15526,17962,4955,3603,9362,3131,3382
25069,0,1083,8325,883,322,2433,244,101,854,636,1192
165914,0,4030,12218,1768,2021,2651,122,397,1606,238,396
142814,0,162114,241327,295164,66531,191105,34860,25763,76063,39428,58798
22008,0,134596,279092,120645,123793,101731,7867,9921,113456,11409,38306
149337,0,5128,113988,3688,12256,4374,214,138,455,229,178
61192,0,11,114,3,3,8,0,2,2,1,0
142811,0,2261,15451,2687,896,936,132,101,311,44,46
142812,0,482001,381165,3186,999895,53353,10,708,282844,234,22695
6158,0,361,11813,44,1448,0,0,0,0,0,0
12708,0,2050,14735,2224,2464,372,58,94,120,15,4
30646,0,1266696,2361660,2538661,589484,2138098,1022147,301141,883618,756105,1019163
13602,0,534,22167,251,383,236,10,2,40,0,4
176928,0,955875,1456169,397505,1013545,218412,16041,35654,221793,11116,21045
4737,0,965026,1872429,2834250,981416,2802895,384116,315514,1436212,696798,2003359
6791,0,294806,1404853,430826,465430,307903,31427,37514,119344,31731,46284
118126,0,162286,294522,15388,202383,6804,89,1548,5591,63,62
118125,0,1012552,1675528,1036756,1200619,654898,94160,74934,457562,112503,139304
2312,0,3446,3370,534,2262,18,1,2,2,0,0
118121,0,258357,377897,90092,314786,14765,1559,682,15286,214,447
64708,0,55795,136132,21120,159944,4717,370,838,3600,170,88
25665,0,362187,995406,495586,454598,113844,28724,14423,52958,7933,9789
65876,0,175727,277688,524008,103530,968839,224549,44263,589440,457438,2390177
177640,0,566080,1150065,647502,525504,249285,55697,29974,114002,39803,30375
177315,0,136243,198022,95739,50147,51224,5050,9051,18154,4770,3462
65872,0,116877,311213,416922,103424,900894,245493,32725,403341,525532,2566143
165358,0,8292,28112,3873,2883,1858,133,73,464,66,49
140541,0,18380,41951,53812,8522,26472,15150,4745,9161,11927,8536
166482,0,51,169,0,2,0,0,0,0,0,0
166485,0,4866,22328,201,2244,989,1,11,181,8,26
120051,0,285518,482245,186774,155741,1011251,56101,21175,674258,222438,2110011
23220,0,2625,8265,3311,1015,2158,246,371,639,305,212
63739,0,7446,20387,4618,3802,7622,362,488,3279,784,2435
119316,0,352,1362,475,61,114,17,22,11,5,1
64344,0,1031,8984,1899,596,456,52,65,214,23,29
161853,0,633786,2405106,1929104,1185230,1911534,333645,265485,844050,486797,941519
25283,0,5325,12238,544,4010,682,4,118,250,17,13
22717,0,693050,1653795,3412436,782103,2385822,1332909,278353,1377238,1264936,2271161
184064,0,356326,1282821,152826,429847,199799,11688,42919,119132,16258,18749
13599,0,130482,382947,282757,71779,1012213,275422,18877,300782,636324,2503222
25119,0,551,2192,1018,102,115,73,19,3,7,1
61996,0,157415,909681,183950,422851,278524,18862,20222,149736,32893,47970
30662,0,9406,32528,9921,4720,3321,590,366,836,242,186
65474,0,63266,79322,31096,22903,9784,1702,1731,3782,744,504
25110,0,112486,477623,60429,222332,43066,2141,6975,31591,1770,2269
166733,0,5449,29304,5572,1957,2909,299,365,675,208,120
6194,0,93676,209537,300899,58694,319238,101815,16417,111929,150543,265473
140897,0,1333,3611,979,518,458,42,28,49,40,13
10917,0,233255,672163,197049,175850,109125,21972,16866,26063,17637,12037
141236,0,216492,188877,44421,87469,48409,1311,4034,29679,2326,4469
