28997,0,7074,1055
28996,0,320,16
28992,0,33849,3121
28998,0,5372,309
19399,0,116686,37385
19398,0,3812,1866
5980,0,2498,113
5986,0,67,0
5987,0,277,3
19390,0,93270,15827
22260,0,14894,7705
22263,0,211,0
61171,0,5481,1689
61175,0,162,0
25062,0,20818,5463
25061,0,84920,9162
25069,0,1012,956
6796,0,6922,703
6797,0,8440,612
6791,0,31853,1687
6799,0,11759,5374
6297,0,20,0
25284,0,164925,99124
25285,0,335,6
25282,0,179013,96724
25283,0,30324,5629
25281,0,98862,226699
16705,0,108421,228880
64675,0,13978,1217
17252,0,52248,10612
17254,0,37463,6016
17255,0,92463,201345
17256,0,104948,225106
63026,0,53848,13014
63021,0,18485,2804
9258,0,3537,545
9259,0,480,38
9256,0,9948,887
9521,0,2335,73
24881,0,29221,40748
24880,0,7586,3013
24885,0,75657,7222
24884,0,618,0
24888,0,9080,626
26023,0,1144,116
26022,0,141516,42189
26021,0,3395,491
6349,0,41,0
64902,0,612,103
26026,0,10996,4259
64901,0,3636,145
62368,0,624,60
61179,0,2366,310
3515,0,16188,1593
14624,0,9023,1183
14626,0,44178,8753
14622,0,28623,39394
14623,0,15648,2667
14628,0,5197,336
14629,0,2700,166
62884,0,815,11
62880,0,68,6
62889,0,54267,14971
30416,0,118119,223418
13058,0,31192,6711
13054,0,89997,197739
13055,0,95768,197471
65273,0,674,55
112042,0,33615,7454
18705,0,18340,6986
62088,0,2140,116
29818,0,3548,4095
29816,0,19,1
29761,0,14380,1020
29763,0,33267,5443
29762,0,23,5
1177,0,55620,8398
1173,0,208,11
23050,0,4552,4885
23500,0,91668,179003
29436,0,65991,18028
31232,0,1090,28
29108,0,9904,2301
31230,0,432,4
29921,0,114,2
31234,0,2944,309
29101,0,104590,228658
31239,0,9542,3070
29105,0,12808,2986
7185,0,1020,40
29107,0,592,52
14561,0,3426,323
8549,0,10882,2435
12834,0,15879,2467
8017,0,3218,109
65881,0,1351,189
65882,0,6620,641
8014,0,4184,371
8543,0,478,28
8542,0,2539,262
66504,0,92119,183840
66507,0,17674,2138
4409,0,27386,34769
65084,0,21212,3030
65088,0,5981,2846
10884,0,741,61
13600,0,10871,1365
22677,0,87164,200296
1228,0,459,14
60902,0,651,410
60900,0,4178,888
60901,0,35431,10101
60906,0,23720,5588
60904,0,2703,249
8290,0,6462,3171
6534,0,555,15
107895,0,16,0
24708,0,719,24
24704,0,102,1
24707,0,11734,3873
13608,0,36036,6034
65268,0,876,100
30383,0,50,7
65264,0,27993,8554
65267,0,37244,8302
63679,0,3666,677
2308,0,80429,33040
13619,0,39156,20707
13614,0,5952,828
13616,0,725,48
2302,0,291,1
13611,0,2,0
4723,0,2130,5
5847,0,53,0
11288,0,2664,181
5841,0,31847,40449
5848,0,447,21
28700,0,17655,1558
28701,0,921,54
3747,0,2606,288
13531,0,7786,1122
4622,0,2957,198
13532,0,161917,70299
13536,0,10123,6268
11018,0,94,0
10466,0,16006,8977
16394,0,3719,3562
63907,0,1652,70
63901,0,10947,802
62450,0,8707,328
3773,0,48088,8922
14537,0,53175,14029
62500,0,3443,1008
62501,0,6048,730
62505,0,21,1
20889,0,7300,332
62507,0,2671,508
64029,0,63215,29943
64028,0,329,6
13289,0,4600,108
64020,0,389,16
64023,0,130722,245043
64025,0,77470,7861
13282,0,31699,38779
113141,0,4269,2136
6936,0,10589,4106
10390,0,211,0
10391,0,22305,2169
10392,0,1714,29
16936,0,157511,51937
16932,0,11527,3485
16930,0,89612,213285
7215,0,44,0
16938,0,110881,228170
7217,0,5415,439
6217,0,5128,503
6216,0,69,0
6215,0,1779,65
6214,0,12643,2964
6213,0,5708,1038
12221,0,9915,2758
6218,0,1632,327
15708,0,11939,1140
15709,0,503,77
29372,0,195,13
29376,0,18554,5541
29374,0,29387,5396
10574,0,26622,4844
10576,0,2311,400
63278,0,302,1
21423,0,145115,95203
21420,0,132517,221384
16439,0,3866,444
21429,0,230,0
8846,0,10863,727
61585,0,110582,222780
30628,0,118122,237452
30623,0,116113,224676
30621,0,353,101
30625,0,21299,2853
7668,0,7518,3279
7662,0,10379,770
7665,0,160307,67181
63258,0,146038,249916
1762,0,270,5
1766,0,1513,310
29597,0,102465,232862
29594,0,656,48
29592,0,2969,281
29591,0,20233,6009
108453,0,735,149
1545,0,37571,3808
28429,0,942,89
14470,0,111,3
11113,0,563,37
11115,0,5088,222
19575,0,19688,2546
14477,0,5272,533
30335,0,9376,2140
30337,0,14661,4251
8716,0,2495,15
8717,0,2643,289
13841,0,283,17
13840,0,5596,497
13842,0,13867,4006
31571,0,41573,16416
19570,0,115567,236815
31578,0,43336,8481
7883,0,10875,1253
63939,0,150458,59903
23262,0,24392,2896
11563,0,7144,1844
11564,0,6164,272
11566,0,3468,737
62519,0,7636,294
63023,0,7869,3283
25739,0,119753,228998
25737,0,5434,4511
63029,0,38772,17998
6774,0,1582,170
61606,0,91428,37414
9963,0,2006,213
9969,0,18239,3053
65502,0,43271,19844
16239,0,144363,78099
65697,0,961,117
65690,0,707,68
19911,0,363,15
16721,0,1702,109
16727,0,119325,229158
65698,0,13211,1152
19917,0,439,4
64612,0,2057,132
64613,0,18742,7457
64611,0,13149,1909
64614,0,104516,172952
63040,0,33125,41914
63046,0,1588,28
63044,0,4163,1737
9504,0,450,6
65521,0,33285,7750
65520,0,1142,84
65527,0,69428,18714
65526,0,157837,161401
3684,0,426,5
2518,0,1612,31
2519,0,62,1
64924,0,46791,17385
64925,0,12933,3699
64927,0,85665,38237
26045,0,457,7
64921,0,11066,3017
22810,0,69,1
3532,0,930,25
22817,0,2005,69
22815,0,7418,434
22819,0,696,71
5050,0,6475,346
64906,0,12,0
10764,0,2705,265
64455,0,499,39
14866,0,624,4
18891,0,88929,201414
18549,0,6574,361
14647,0,12847,10279
18545,0,998,295
62319,0,162454,75633
62314,0,11887,722
62317,0,31298,4550
62313,0,766,1
13070,0,48354,21443
13075,0,131224,147227
30439,0,107182,232245
4160,0,2176,205
18769,0,23,0
10185,0,557,7
61765,0,5081,700
29746,0,72744,22934
1154,0,170,7
23076,0,9353,601
30293,0,88950,12290
30291,0,14271,7081
15119,0,929,357
30298,0,7677,1931
15111,0,12652,4607
15110,0,2690,210
15113,0,21965,4310
29127,0,26983,19673
29125,0,2447,184
29121,0,20546,5568
25896,0,9661,1905
25895,0,165272,150678
25894,0,156195,61099
31748,0,11927,1099
31749,0,97963,208718
31745,0,218,0
31214,0,52,6
31743,0,31309,6788
8031,0,94878,21730
8030,0,2286,86
12589,0,11070,6687
66365,0,244354,89996
12850,0,14128,1060
8521,0,7651,774
12580,0,18906,3489
12855,0,64,11
12854,0,91,4
66563,0,13659,1359
61780,0,1902,312
61039,0,37614,7961
61038,0,25452,6146
65068,0,15388,1318
65069,0,93167,216171
65066,0,168,1
61037,0,635,6
61788,0,131668,138839
65062,0,2484,258
22659,0,599,153
65060,0,133396,242922
65061,0,115577,211709
22383,0,7145,1315
22380,0,4879,1797
60928,0,53691,25157
110962,0,61869,27761
110960,0,1601,328
13988,0,93054,11124
