118,208,1.0
176,123,0.5555555555555556
206,208,0.7142857142857143
117,2,1.0
140,54,1.0
105,209,0.42857142857142855
100,110,0.45454545454545453
18,140,0.3333333333333333
34,26,0.6
55,149,0.5454545454545454
100,149,0.5
34,26,0.6
209,78,1.0
34,26,0.6
96,219,1.0
179,63,0.5
176,179,1.0
86,92,1.0
92,45,0.7142857142857143
197,154,1.0
99,197,1.0
60,179,1.0
143,92,1.0
99,96,1.0
149,77,1.0
169,137,0.4117647058823529
60,170,1.0
206,88,1.0
214,92,0.3333333333333333
140,88,0.3333333333333333
176,26,0.6
115,96,1.0
209,82,1.0
157,151,1.0
34,120,0.3333333333333333
34,69,1.0
85,120,1.0
60,120,1.0
137,208,0.2727272727272727
140,92,0.3333333333333333
92,34,0.6666666666666666
100,67,0.6
147,1,0.6
55,102,0.75
82,78,1.0
179,63,0.5
117,178,1.0
65,162,1.0
137,219,1.0
131,208,1.0
209,15,1.0
114,5,1.0
49,215,0.3333333333333333
67,69,0.14285714285714285
154,48,1.0
34,102,0.3333333333333333
26,69,0.14285714285714285
124,191,1.0
92,69,0.7142857142857143
84,149,0.3333333333333333
169,209,0.25
197,48,0.5
54,73,1.0
207,63,1.0
92,127,0.5555555555555556
92,96,0.3333333333333333
92,77,1.0
60,149,0.7142857142857143
60,123,0.5
115,201,1.0
208,193,1.0
207,123,0.3333333333333333
60,34,0.6
49,208,0.25
99,48,1.0
157,78,1.0
92,96,0.3333333333333333
45,110,1.0
99,73,1.0
207,69,1.0
60,149,0.7142857142857143
60,178,1.0
100,121,1.0
193,167,1.0
55,102,0.75
123,120,1.0
67,123,0.5
123,163,1.0
176,60,0.29411764705882354
2,88,1.0
54,124,1.0
176,214,0.2
60,149,0.7142857142857143
126,163,1.0
117,99,1.0
140,178,1.0
96,78,0.8461538461538461
77,192,1.0
45,63,1.0
82,191,1.0
140,54,1.0
60,149,0.7142857142857143
214,179,1.0
1,221,1.0
115,69,1.0
117,206,1.0
86,178,1.0
24,78,1.0
117,1,1.0
61,83,1.0
131,49,0.5
55,149,0.5454545454545454
126,45,1.0
169,78,1.0
92,48,0.3333333333333333
110,200,0.3333333333333333
183,26,1.0
55,120,0.6
126,183,1.0
132,191,1.0
190,221,1.0
60,100,0.6842105263157895
161,15,1.0
183,149,0.7777777777777778
176,69,0.8461538461538461
197,124,0.3333333333333333
183,60,0.2727272727272727
206,209,0.5
169,160,0.7142857142857143
55,69,1.0
84,192,1.0
179,220,1.0
34,30,1.0
117,83,1.0
200,30,1.0
73,12,1.0
48,78,1.0
117,60,1.0
160,170,1.0
49,132,0.5
202,100,1.0
184,12,1.0
105,209,0.42857142857142855
92,63,1.0
60,212,1.0
105,54,1.0
140,54,1.0
140,154,1.0
169,209,0.25
206,137,0.45454545454545453
117,96,0.38461538461538464
92,200,0.5
176,69,0.8461538461538461
82,124,1.0
143,212,1.0
85,176,0.2727272727272727
126,149,1.0
60,149,0.7142857142857143
49,167,1.0
149,69,0.4
29,201,1.0
67,179,0.3333333333333333
117,82,1.0
149,77,1.0
96,24,0.3333333333333333
117,96,0.38461538461538464
157,96,0.5555555555555556
49,170,1.0
85,143,0.6
120,192,1.0
183,127,1.0
99,82,1.0
206,137,0.45454545454545453
183,26,1.0
127,149,0.5454545454545454
30,198,1.0
126,67,1.0
127,110,1.0
157,137,0.2
140,132,1.0
26,149,0.5384615384615384
92,120,1.0
150,219,1.0
208,82,0.5
183,69,1.0
85,67,0.7142857142857143
85,115,0.5
92,45,0.7142857142857143
169,197,0.2727272727272727
18,111,1.0
177,192,1.0
117,167,1.0
140,167,1.0
2,82,1.0
102,69,0.5555555555555556
176,60,0.29411764705882354
100,120,1.0
184,48,1.0
197,140,0.2
176,63,1.0
92,54,1.0
60,26,0.7777777777777778
96,12,0.5
96,78,0.8461538461538461
126,45,1.0
96,15,0.6
159,111,1.0
85,69,1.0
207,102,0.3333333333333333
169,73,1.0
140,178,1.0
178,132,1.0
159,191,1.0
177,77,1.0
18,208,1.0
105,215,1.0
169,170,1.0
197,49,1.0
169,15,1.0
147,190,0.5
169,12,1.0
176,60,0.29411764705882354
176,200,0.6666666666666666
173,156,1.0
137,151,1.0
157,151,1.0
131,18,1.0
209,96,0.3333333333333333
99,159,1.0
60,45,0.38461538461538464
100,179,0.4
85,29,1.0
209,96,0.3333333333333333
169,48,1.0
99,48,1.0
169,96,0.5
117,49,1.0
124,193,1.0
126,34,1.0
117,197,0.3333333333333333
214,179,1.0
30,83,1.0
105,96,0.8181818181818182
126,60,0.8181818181818182
82,167,1.0
132,201,1.0
154,215,1.0
126,123,1.0
117,170,1.0
86,82,1.0
60,100,0.6842105263157895
159,124,1.0
34,149,0.29411764705882354
45,127,0.6666666666666666
120,30,1.0
115,193,1.0
60,177,0.6
143,120,1.0
49,124,1.0
184,191,1.0
60,92,0.125
150,29,1.0
176,100,0.5
197,131,0.3333333333333333
197,49,1.0
49,78,1.0
137,54,0.7142857142857143
209,159,0.7142857142857143
60,200,0.5
99,115,1.0
183,60,0.2727272727272727
149,77,1.0
212,24,1.0
137,170,1.0
60,69,0.5789473684210527
115,200,1.0
102,149,0.14285714285714285
126,77,1.0
183,102,1.0
140,193,1.0
55,77,1.0
126,67,1.0
140,137,0.7142857142857143
34,69,1.0
137,191,1.0
169,191,1.0
84,77,1.0
173,200,1.0
2,193,1.0
208,191,1.0
140,105,1.0
131,82,1.0
156,30,1.0
202,100,1.0
215,136,1.0
2,151,1.0
143,120,1.0
202,179,1.0
202,45,1.0
88,191,1.0
84,207,1.0
176,102,1.0
114,198,1.0
160,191,1.0
128,162,1.0
126,30,1.0
118,206,1.0
176,60,0.29411764705882354
127,77,1.0
209,154,1.0
126,176,0.25
157,124,1.0
55,149,0.5454545454545454
92,15,1.0
200,127,1.0
184,208,1.0
45,63,1.0
126,60,0.8181818181818182
82,193,1.0
214,127,1.0
214,102,1.0
214,110,1.0
49,96,0.8
102,69,0.5555555555555556
54,78,1.0
169,24,1.0
184,124,1.0
55,60,0.14285714285714285
49,54,0.7142857142857143
143,48,1.0
128,5,1.0
209,96,0.3333333333333333
197,82,1.0
140,132,1.0
115,88,1.0
127,30,1.0
197,60,1.0
96,160,0.09090909090909091
117,88,1.0
151,82,1.0
85,48,1.0
85,60,0.42857142857142855
176,102,1.0
140,48,1.0
86,136,1.0
65,128,1.0
54,219,1.0
176,102,1.0
100,123,0.45454545454545453
18,29,1.0
85,60,0.42857142857142855
126,84,1.0
29,167,1.0
100,179,0.4
88,170,1.0
209,160,0.25
173,77,1.0
60,49,1.0
18,212,1.0
18,96,1.0
137,82,0.3333333333333333
176,100,0.5
85,159,1.0
126,100,1.0
140,12,1.0
200,69,0.7142857142857143
159,215,1.0
177,127,1.0
117,197,0.3333333333333333
18,2,1.0
102,120,0.42857142857142855
115,49,1.0
159,212,1.0
206,54,1.0
100,149,0.5
115,157,1.0
118,48,1.0
117,54,1.0
169,219,1.0
200,123,1.0
140,96,1.0
183,67,1.0
126,34,1.0
2,159,0.3333333333333333
126,176,0.25
60,163,1.0
140,137,0.7142857142857143
169,54,1.0
209,159,0.7142857142857143
105,209,0.42857142857142855
127,102,0.3333333333333333
161,160,1.0
48,167,1.0
49,96,0.8
54,124,1.0
100,149,0.5
202,60,0.3333333333333333
169,160,0.7142857142857143
117,169,0.5
214,100,1.0
60,149,0.7142857142857143
115,154,1.0
137,124,1.0
60,69,0.5789473684210527
159,48,0.2
26,69,0.14285714285714285
117,159,1.0
176,60,0.29411764705882354
123,63,0.5
126,149,1.0
100,77,1.0
176,220,1.0
117,159,1.0
96,151,0.2
169,118,1.0
96,193,1.0
176,127,0.45454545454545453
85,102,0.7777777777777778
24,193,1.0
49,48,0.3333333333333333
127,192,1.0
96,215,0.5
176,100,0.5
126,85,0.2
92,96,0.3333333333333333
161,88,1.0
183,69,1.0
126,207,1.0
149,69,0.4
45,120,0.5
99,12,1.0
85,105,1.0
110,69,1.0
18,48,1.0
45,149,0.625
127,149,0.5454545454545454
184,170,1.0
176,149,0.8181818181818182
102,143,0.3333333333333333
60,124,1.0
92,100,0.5384615384615384
190,128,1.0
132,167,1.0
18,49,1.0
85,100,1.0
201,170,1.0
99,2,1.0
24,48,1.0
202,102,1.0
105,137,0.3333333333333333
207,69,1.0
183,123,1.0
161,96,1.0
49,12,1.0
29,49,0.3333333333333333
202,60,0.3333333333333333
126,45,1.0
100,69,0.2857142857142857
92,200,0.5
126,85,0.2
140,49,0.7777777777777778
29,193,1.0
34,123,0.3333333333333333
143,96,1.0
131,191,1.0
176,100,0.5
212,170,1.0
183,100,1.0
92,170,1.0
126,207,1.0
209,215,1.0
92,49,0.5
136,167,1.0
63,220,1.0
137,96,0.2222222222222222
123,220,1.0
207,156,1.0
197,140,0.2
85,120,1.0
54,201,1.0
214,123,1.0
137,209,0.09090909090909091
96,78,0.8461538461538461
96,82,0.6666666666666666
137,73,1.0
83,221,1.0
209,96,0.3333333333333333
209,48,0.3333333333333333
100,149,0.5
209,208,0.6
209,78,1.0
176,84,0.6
169,78,1.0
5,221,1.0
214,67,1.0
115,143,1.0
201,219,1.0
137,124,1.0
84,149,0.3333333333333333
85,209,1.0
157,117,0.3333333333333333
126,34,1.0
137,88,0.2
118,157,1.0
149,8,1.0
183,69,1.0
137,193,1.0
169,159,0.5
100,110,0.45454545454545453
118,201,1.0
137,124,1.0
183,34,0.3333333333333333
117,208,1.0
123,77,1.0
126,85,0.2
183,60,0.2727272727272727
110,30,1.0
197,137,0.2727272727272727
60,149,0.7142857142857143
169,178,1.0
176,123,0.5555555555555556
2,137,1.0
60,215,1.0
92,34,0.6666666666666666
60,149,0.7142857142857143
60,92,0.125
85,60,0.42857142857142855
34,149,0.29411764705882354
127,149,0.5454545454545454
48,96,0.1111111111111111
197,208,0.7142857142857143
92,26,1.0
159,24,1.0
215,167,1.0
176,177,0.3333333333333333
117,49,1.0
140,115,1.0
137,49,0.3333333333333333
86,78,1.0
200,69,0.7142857142857143
29,159,1.0
117,137,0.3333333333333333
60,120,1.0
161,96,1.0
177,110,1.0
55,200,0.3333333333333333
215,167,1.0
169,88,1.0
24,136,1.0
177,55,1.0
176,156,1.0
140,24,1.0
100,69,0.2857142857142857
60,34,0.6
206,137,0.45454545454545453
55,207,1.0
202,85,0.25
206,137,0.45454545454545453
137,191,1.0
137,208,0.2727272727272727
184,206,1.0
154,215,1.0
85,178,1.0
176,67,1.0
100,69,0.2857142857142857
184,159,1.0
126,115,1.0
118,78,1.0
132,124,1.0
184,209,0.7777777777777778
96,170,1.0
85,67,0.7142857142857143
214,173,1.0
176,69,0.8461538461538461
200,100,0.09090909090909091
12,167,1.0
176,177,0.3333333333333333
96,73,1.0
96,82,0.6666666666666666
183,149,0.7777777777777778
85,123,1.0
212,193,1.0
131,193,1.0
126,123,1.0
143,60,0.1111111111111111
96,78,0.8461538461538461
117,54,1.0
202,85,0.25
118,54,1.0
200,69,0.7142857142857143
60,120,1.0
92,69,0.7142857142857143
214,69,0.6666666666666666
202,149,0.5
100,102,0.5555555555555556
49,124,1.0
215,136,1.0
86,29,1.0
92,149,0.75
60,45,0.38461538461538464
177,45,1.0
184,54,1.0
183,63,1.0
179,123,0.6
169,151,1.0
169,49,0.6363636363636364
117,215,1.0
147,5,1.0
140,137,0.7142857142857143
161,208,1.0
60,69,0.5789473684210527
84,102,0.5
173,100,1.0
183,120,1.0
49,132,0.5
85,214,0.6
169,15,1.0
18,82,1.0
92,136,1.0
140,111,1.0
100,63,1.0
209,15,1.0
88,24,0.3333333333333333
85,143,0.6
128,1,1.0
126,102,1.0
169,49,0.6363636363636364
117,82,1.0
209,151,1.0
18,49,1.0
184,96,0.6666666666666666
88,215,1.0
140,111,1.0
160,208,0.5
160,78,1.0
105,15,1.0
209,159,0.7142857142857143
18,60,1.0
137,88,0.2
200,149,0.5
92,159,1.0
85,215,1.0
147,162,1.0
159,193,1.0
118,54,1.0
176,115,1.0
55,220,1.0
161,96,1.0
143,127,1.0
160,24,1.0
45,127,0.6666666666666666
169,96,0.5
60,177,0.6
60,154,1.0
169,193,1.0
118,140,1.0
147,1,0.6
137,124,1.0
179,63,0.5
140,88,0.3333333333333333
92,26,1.0
88,159,0.3333333333333333
105,48,0.3333333333333333
85,149,0.8181818181818182
85,60,0.42857142857142855
137,49,0.3333333333333333
88,12,1.0
60,127,0.6666666666666666
160,219,1.0
67,123,0.5
206,137,0.45454545454545453
117,24,1.0
159,124,1.0
169,49,0.6363636363636364
105,193,1.0
60,102,0.2727272727272727
96,124,0.6666666666666666
169,78,1.0
120,163,1.0
183,69,1.0
209,131,1.0
102,163,1.0
173,30,1.0
176,102,1.0
115,120,1.0
102,26,0.5
176,173,0.5
208,24,1.0
117,115,1.0
54,191,1.0
67,120,1.0
115,159,1.0
60,192,1.0
85,102,0.7777777777777778
111,78,1.0
115,48,1.0
26,110,1.0
54,96,0.16666666666666666
157,131,1.0
45,149,0.625
140,48,1.0
118,215,1.0
54,82,0.5
54,82,0.5
117,78,1.0
150,160,1.0
12,193,1.0
65,1,1.0
96,78,0.8461538461538461
45,120,0.5
54,73,1.0
88,215,1.0
190,162,1.0
92,209,0.3333333333333333
176,110,0.6
102,149,0.14285714285714285
137,167,1.0
96,197,0.09090909090909091
140,105,1.0
202,176,0.5
45,100,0.3333333333333333
169,92,1.0
177,100,1.0
34,149,0.29411764705882354
105,184,0.3333333333333333
197,24,1.0
159,60,1.0
206,191,1.0
200,120,0.6
200,121,1.0
86,137,1.0
29,111,1.0
176,92,0.25
176,100,0.5
92,34,0.6666666666666666
143,170,1.0
209,136,1.0
24,137,0.3333333333333333
209,201,1.0
55,149,0.5454545454545454
202,200,1.0
117,48,1.0
105,12,1.0
60,69,0.5789473684210527
123,149,0.38461538461538464
184,99,1.0
2,78,1.0
84,69,1.0
143,77,1.0
132,48,1.0
197,212,1.0
157,160,0.5
127,30,1.0
115,137,1.0
143,92,1.0
117,147,1.0
212,111,1.0
157,160,0.5
55,149,0.5454545454545454
34,214,0.3333333333333333
85,163,1.0
161,169,0.6
85,60,0.42857142857142855
85,102,0.7777777777777778
92,157,1.0
169,193,1.0
45,110,1.0
202,69,1.0
85,55,0.5
60,102,0.2727272727272727
176,67,1.0
214,69,0.6666666666666666
214,149,0.6666666666666666
209,78,1.0
85,143,0.6
209,124,1.0
85,163,1.0
197,178,1.0
169,137,0.4117647058823529
67,163,1.0
117,215,1.0
85,149,0.8181818181818182
197,49,1.0
154,78,1.0
183,60,0.2727272727272727
118,73,1.0
169,208,1.0
60,127,0.6666666666666666
214,120,1.0
34,102,0.3333333333333333
140,215,1.0
183,177,1.0
173,149,1.0
173,156,1.0
206,137,0.45454545454545453
126,120,1.0
85,69,1.0
121,34,1.0
2,96,0.7142857142857143
128,221,1.0
160,208,0.5
208,78,1.0
48,136,1.0
140,215,1.0
60,102,0.2727272727272727
209,167,1.0
85,100,1.0
85,34,0.5
150,111,1.0
137,15,1.0
190,1,0.3333333333333333
207,77,1.0
214,100,1.0
140,170,1.0
197,24,1.0
100,77,1.0
117,118,0.3333333333333333
60,149,0.7142857142857143
169,48,1.0
92,149,0.75
173,69,1.0
49,78,1.0
197,136,1.0
117,136,1.0
26,149,0.5384615384615384
121,123,1.0
45,63,1.0
149,110,0.16666666666666666
123,77,1.0
67,45,0.3333333333333333
99,209,0.5
212,137,1.0
45,149,0.625
100,8,0.5
137,96,0.2222222222222222
183,163,1.0
88,132,1.0
126,55,0.2
126,176,0.25
34,102,0.3333333333333333
176,127,0.45454545454545453
86,208,1.0
88,150,1.0
96,78,0.8461538461538461
2,160,1.0
126,149,1.0
30,77,1.0
60,100,0.6842105263157895
197,48,0.5
159,12,1.0
92,127,0.5555555555555556
49,105,0.5
100,149,0.5
86,150,1.0
160,78,1.0
159,78,1.0
55,173,1.0
208,178,1.0
207,63,1.0
18,105,1.0
197,208,0.7142857142857143
60,100,0.6842105263157895
92,123,0.5
208,201,1.0
184,49,1.0
173,69,1.0
206,96,1.0
60,67,0.3333333333333333
179,123,0.6
29,54,1.0
49,219,1.0
207,120,1.0
105,96,0.8181818181818182
100,179,0.4
197,54,0.2
60,92,0.125
96,124,0.6666666666666666
169,82,1.0
85,136,1.0
45,127,0.6666666666666666
85,26,1.0
140,49,0.7777777777777778
60,149,0.7142857142857143
197,140,0.2
49,193,1.0
176,69,0.8461538461538461
169,54,1.0
100,77,1.0
85,34,0.5
209,96,0.3333333333333333
26,110,1.0
99,92,1.0
24,191,1.0
34,69,1.0
202,77,1.0
214,100,1.0
60,149,0.7142857142857143
67,69,0.14285714285714285
60,123,0.5
60,92,0.125
99,151,1.0
143,197,1.0
127,149,0.5454545454545454
197,208,0.7142857142857143
208,96,0.2857142857142857
99,15,1.0
126,220,1.0
48,201,1.0
179,149,0.6
60,149,0.7142857142857143
55,34,0.3333333333333333
200,149,0.5
126,102,1.0
200,100,0.09090909090909091
206,92,1.0
179,55,1.0
209,178,1.0
157,96,0.5555555555555556
96,151,0.2
118,48,1.0
55,69,1.0
136,193,1.0
176,120,1.0
208,191,1.0
12,201,1.0
30,121,1.0
60,63,1.0
105,184,0.3333333333333333
176,110,0.6
161,78,1.0
197,137,0.2727272727272727
100,110,0.45454545454545453
100,149,0.5
208,170,1.0
137,78,1.0
202,149,0.5
2,208,1.0
115,184,1.0
100,149,0.5
214,123,1.0
126,85,0.2
84,192,1.0
176,179,1.0
209,150,1.0
100,102,0.5555555555555556
169,159,0.5
49,170,1.0
169,15,1.0
126,26,1.0
137,49,0.3333333333333333
85,60,0.42857142857142855
18,208,1.0
159,136,1.0
49,24,0.6
212,208,1.0
110,220,1.0
92,45,0.7142857142857143
102,143,0.3333333333333333
55,200,0.3333333333333333
184,78,1.0
34,214,0.3333333333333333
2,170,1.0
137,15,1.0
34,69,1.0
176,123,0.5555555555555556
18,49,1.0
179,120,1.0
183,149,0.7777777777777778
176,127,0.45454545454545453
176,84,0.6
117,124,1.0
48,78,1.0
161,49,1.0
140,48,1.0
184,48,1.0
147,198,1.0
157,197,0.3333333333333333
173,77,1.0
176,92,0.25
157,209,0.14285714285714285
206,169,0.25
102,192,1.0
88,48,1.0
60,149,0.7142857142857143
169,197,0.2727272727272727
137,136,1.0
176,179,1.0
30,192,1.0
82,132,1.0
137,78,1.0
208,170,1.0
92,45,0.7142857142857143
100,77,1.0
