18	550
19	551
0	552
0	553
20	554
21	555
0	556
0	557
22	558
23	559
4	560
17	561
36	562
37	563
29	564
35	565
38	566
39	567
6	568
19	569
42	570
43	571
40	572
41	573
44	574
45	575
0	576
13	577
0	578
14	579
0	580
14	581
0	582
15	583
59	584
75	585
75	586
76	587
75	588
76	589
76	590
77	591
25	592
78	593
79	594
80	595
81	596
82	597
83	598
84	599
60	600
85	601
86	602
87	603
88	604
89	605
90	606
91	607
25	608
78	609
81	610
82	611
79	612
80	613
83	614
84	615
60	616
85	617
88	618
89	619
86	620
87	621
90	622
91	623
49	624
92	625
93	626
94	627
93	628
94	629
95	630
96	631
61	632
97	633
98	634
99	635
98	636
99	637
100	638
101	639
0	640
25	641
16	642
26	643
0	644
27	645
24	646
28	647
25	648
79	649
78	650
80	651
81	652
83	653
82	654
84	655
0	656
81	657
81	658
102	659
0	660
103	661
103	662
104	663
27	664
83	665
105	666
106	667
103	668
107	669
108	670
109	671
16	672
78	673
110	674
111	675
81	676
105	677
112	678
113	679
26	680
80	681
111	682
114	683
102	684
106	685
115	686
116	687
24	688
82	689
112	690
115	691
103	692
108	693
117	694
118	695
28	696
84	697
113	698
116	699
104	700
109	701
118	702
119	703
5	704
31	705
18	706
32	707
29	708
33	709
30	710
34	711
60	712
86	713
85	714
87	715
88	716
90	717
89	718
91	719
27	720
105	721
83	722
106	723
103	724
108	725
107	726
109	727
62	728
120	729
120	730
121	731
122	732
123	733
123	734
124	735
36	736
125	737
112	738
126	739
93	740
127	741
128	742
129	743
63	744
130	745
131	746
132	747
133	748
134	749
135	750
136	751
51	752
137	753
128	754
138	755
139	756
140	757
141	758
142	759
64	760
143	761
144	762
145	763
146	764
147	765
148	766
149	767
0	768
16	769
0	770
17	771
0	772
18	773
0	774
19	775
25	776
81	777
78	778
82	779
79	780
83	781
80	782
84	783
16	784
110	785
78	786
111	787
81	788
112	789
105	790
113	791
36	792
112	793
125	794
126	795
93	796
128	797
127	798
129	799
13	800
78	801
78	802
92	803
75	804
85	805
85	806
97	807
31	808
105	809
125	810
137	811
86	812
120	813
130	814
143	815
20	816
111	817
125	818
150	819
88	820
131	821
151	822
152	823
42	824
113	825
153	826
154	827
98	828
144	829
155	830
156	831
0	832
20	833
0	834
21	835
0	836
22	837
0	838
23	839
60	840
88	841
85	842
89	843
86	844
90	845
87	846
91	847
26	848
111	849
80	850
114	851
102	852
115	853
106	854
116	855
63	856
131	857
130	858
132	859
133	860
135	861
134	862
136	863
31	864
125	865
105	866
137	867
86	868
130	869
120	870
143	871
65	872
151	873
151	874
157	875
158	876
159	877
159	878
160	879
50	880
150	881
127	882
161	883
133	884
162	885
163	886
164	887
66	888
152	889
155	890
165	891
166	892
167	893
168	894
169	895
4	896
36	897
17	898
37	899
29	900
38	901
35	902
39	903
49	904
93	905
92	906
94	907
93	908
95	909
94	910
96	911
24	912
112	913
82	914
115	915
103	916
117	917
108	918
118	919
51	920
128	921
137	922
138	923
139	924
141	925
140	926
142	927
20	928
125	929
111	930
150	931
88	932
151	933
131	934
152	935
50	936
127	937
150	938
161	939
133	940
163	941
162	942
164	943
46	944
126	945
126	946
170	947
122	948
171	949
171	950
172	951
52	952
129	953
154	954
173	955
146	956
174	957
175	958
176	959
6	960
42	961
19	962
43	963
40	964
44	965
41	966
45	967
61	968
98	969
97	970
99	971
98	972
100	973
99	974
101	975
28	976
113	977
84	978
116	979
104	980
118	981
109	982
119	983
64	984
144	985
143	986
145	987
146	988
148	989
147	990
149	991
42	992
153	993
113	994
154	995
98	996
155	997
144	998
156	999
66	1000
155	1001
152	1002
165	1003
166	1004
168	1005
167	1006
169	1007
52	1008
154	1009
129	1010
173	1011
146	1012
175	1013
174	1014
176	1015
67	1016
156	1017
156	1018
177	1019
178	1020
179	1021
179	1022
180	1023
0	1024
0	1025
0	1026
5	1027
0	1028
0	1029
4	1030
6	1031
0	1032
0	1033
16	1034
18	1035
0	1036
0	1037
17	1038
19	1039
0	1040
13	1041
25	1042
31	1043
16	1044
20	1045
36	1046
42	1047
2	1048
14	1049
26	1050
32	1051
17	1052
21	1053
37	1054
43	1055
0	1056
0	1057
0	1058
29	1059
0	1060
0	1061
29	1062
40	1063
0	1064
0	1065
24	1066
30	1067
0	1068
0	1069
35	1070
41	1071
0	1072
14	1073
27	1074
33	1075
18	1076
22	1077
38	1078
44	1079
3	1080
15	1081
28	1082
34	1083
19	1084
23	1085
39	1086
45	1087
0	1088
25	1089
0	1090
27	1091
16	1092
26	1093
24	1094
28	1095
25	1096
79	1097
81	1098
83	1099
78	1100
80	1101
82	1102
84	1103
16	1104
78	1105
81	1106
105	1107
110	1108
111	1109
112	1110
113	1111
26	1112
80	1113
102	1114
106	1115
111	1116
114	1117
115	1118
116	1119
0	1120
81	1121
0	1122
103	1123
81	1124
102	1125
103	1126
104	1127
27	1128
83	1129
103	1130
107	1131
105	1132
106	1133
108	1134
109	1135
24	1136
82	1137
103	1138
108	1139
112	1140
115	1141
117	1142
118	1143
28	1144
84	1145
104	1146
109	1147
113	1148
116	1149
118	1150
119	1151
0	1152
59	1153
25	1154
60	1155
25	1156
60	1157
49	1158
61	1159
13	1160
75	1161
78	1162
85	1163
78	1164
85	1165
92	1166
97	1167
0	1168
75	1169
79	1170
86	1171
81	1172
88	1173
93	1174
98	1175
14	1176
76	1177
80	1178
87	1179
82	1180
89	1181
94	1182
99	1183
0	1184
75	1185
81	1186
88	1187
79	1188
86	1189
93	1190
98	1191
14	1192
76	1193
82	1194
89	1195
80	1196
87	1197
94	1198
99	1199
0	1200
76	1201
83	1202
90	1203
83	1204
90	1205
95	1206
100	1207
15	1208
77	1209
84	1210
91	1211
84	1212
91	1213
96	1214
101	1215
5	1216
60	1217
27	1218
62	1219
36	1220
63	1221
51	1222
64	1223
31	1224
86	1225
105	1226
120	1227
125	1228
130	1229
137	1230
143	1231
18	1232
85	1233
83	1234
120	1235
112	1236
131	1237
128	1238
144	1239
32	1240
87	1241
106	1242
121	1243
126	1244
132	1245
138	1246
145	1247
29	1248
88	1249
103	1250
122	1251
93	1252
133	1253
139	1254
146	1255
33	1256
90	1257
108	1258
123	1259
127	1260
134	1261
140	1262
147	1263
30	1264
89	1265
107	1266
123	1267
128	1268
135	1269
141	1270
148	1271
34	1272
91	1273
109	1274
124	1275
129	1276
136	1277
142	1278
149	1279
0	1280
25	1281
16	1282
36	1283
13	1284
31	1285
20	1286
42	1287
16	1288
81	1289
110	1290
112	1291
78	1292
105	1293
111	1294
113	1295
0	1296
78	1297
78	1298
125	1299
78	1300
125	1301
125	1302
153	1303
17	1304
82	1305
111	1306
126	1307
92	1308
137	1309
150	1310
154	1311
0	1312
79	1313
81	1314
93	1315
75	1316
86	1317
88	1318
98	1319
18	1320
83	1321
112	1322
128	1323
85	1324
120	1325
131	1326
144	1327
0	1328
80	1329
105	1330
127	1331
85	1332
130	1333
151	1334
155	1335
19	1336
84	1337
113	1338
129	1339
97	1340
143	1341
152	1342
156	1343
4	1344
49	1345
24	1346
51	1347
20	1348
50	1349
46	1350
52	1351
36	1352
93	1353
112	1354
128	1355
125	1356
127	1357
126	1358
129	1359
17	1360
92	1361
82	1362
137	1363
111	1364
150	1365
126	1366
154	1367
37	1368
94	1369
115	1370
138	1371
150	1372
161	1373
170	1374
173	1375
29	1376
93	1377
103	1378
139	1379
88	1380
133	1381
122	1382
146	1383
38	1384
95	1385
117	1386
141	1387
151	1388
163	1389
171	1390
174	1391
35	1392
94	1393
108	1394
140	1395
131	1396
162	1397
171	1398
175	1399
39	1400
96	1401
118	1402
142	1403
152	1404
164	1405
172	1406
176	1407
0	1408
60	1409
26	1410
63	1411
31	1412
65	1413
50	1414
66	1415
20	1416
88	1417
111	1418
131	1419
125	1420
151	1421
150	1422
152	1423
0	1424
85	1425
80	1426
130	1427
105	1428
151	1429
127	1430
155	1431
21	1432
89	1433
114	1434
132	1435
137	1436
157	1437
161	1438
165	1439
0	1440
86	1441
102	1442
133	1443
86	1444
158	1445
133	1446
166	1447
22	1448
90	1449
115	1450
135	1451
130	1452
159	1453
162	1454
167	1455
0	1456
87	1457
106	1458
134	1459
120	1460
159	1461
163	1462
168	1463
23	1464
91	1465
116	1466
136	1467
143	1468
160	1469
164	1470
169	1471
6	1472
61	1473
28	1474
64	1475
42	1476
66	1477
52	1478
67	1479
42	1480
98	1481
113	1482
144	1483
153	1484
155	1485
154	1486
156	1487
19	1488
97	1489
84	1490
143	1491
113	1492
152	1493
129	1494
156	1495
43	1496
99	1497
116	1498
145	1499
154	1500
165	1501
173	1502
177	1503
40	1504
98	1505
104	1506
146	1507
98	1508
166	1509
146	1510
178	1511
44	1512
100	1513
118	1514
148	1515
155	1516
168	1517
175	1518
179	1519
41	1520
99	1521
109	1522
147	1523
144	1524
167	1525
174	1526
179	1527
45	1528
101	1529
119	1530
149	1531
156	1532
169	1533
176	1534
180	1535
0	1536
0	1537
4	1538
8	1539
0	1540
0	1541
7	1542
9	1543
0	1544
0	1545
20	1546
22	1547
0	1548
0	1549
21	1550
23	1551
4	1552
20	1553
49	1554
50	1555
24	1556
46	1557
51	1558
52	1559
8	1560
22	1561
50	1562
53	1563
35	1564
47	1565
54	1566
55	1567
0	1568
0	1569
24	1570
35	1571
0	1572
0	1573
30	1574
41	1575
0	1576
0	1577
46	1578
47	1579
0	1580
0	1581
47	1582
48	1583
7	1584
21	1585
51	1586
54	1587
30	1588
47	1589
56	1590
57	1591
9	1592
23	1593
52	1594
55	1595
41	1596
48	1597
57	1598
58	1599
5	1600
31	1601
29	1602
33	1603
18	1604
32	1605
30	1606
34	1607
60	1608
86	1609
88	1610
90	1611
85	1612
87	1613
89	1614
91	1615
36	1616
125	1617
93	1618
127	1619
112	1620
126	1621
128	1622
129	1623
63	1624
130	1625
133	1626
134	1627
131	1628
132	1629
135	1630
136	1631
27	1632
105	1633
103	1634
108	1635
83	1636
106	1637
107	1638
109	1639
62	1640
120	1641
122	1642
123	1643
120	1644
121	1645
123	1646
124	1647
51	1648
137	1649
139	1650
140	1651
128	1652
138	1653
141	1654
142	1655
64	1656
143	1657
146	1658
147	1659
144	1660
145	1661
148	1662
149	1663
5	1664
60	1665
36	1666
63	1667
27	1668
62	1669
51	1670
64	1671
31	1672
86	1673
125	1674
130	1675
105	1676
120	1677
137	1678
143	1679
29	1680
88	1681
93	1682
133	1683
103	1684
122	1685
139	1686
146	1687
33	1688
90	1689
127	1690
134	1691
108	1692
123	1693
140	1694
147	1695
18	1696
85	1697
112	1698
131	1699
83	1700
120	1701
128	1702
144	1703
32	1704
87	1705
126	1706
132	1707
106	1708
121	1709
138	1710
145	1711
30	1712
89	1713
128	1714
135	1715
107	1716
123	1717
141	1718
148	1719
34	1720
91	1721
129	1722
136	1723
109	1724
124	1725
142	1726
149	1727
10	1728
65	1729
38	1730
68	1731
38	1732
68	1733
56	1734
69	1735
65	1736
158	1737
151	1738
159	1739
151	1740
159	1741
157	1742
160	1743
38	1744
151	1745
95	1746
163	1747
117	1748
171	1749
141	1750
174	1751
68	1752
159	1753
163	1754
181	1755
171	1756
182	1757
183	1758
184	1759
38	1760
151	1761
117	1762
171	1763
95	1764
163	1765
141	1766
174	1767
68	1768
159	1769
171	1770
182	1771
163	1772
181	1773
183	1774
184	1775
56	1776
157	1777
141	1778
183	1779
141	1780
183	1781
185	1782
186	1783
69	1784
160	1785
174	1786
184	1787
174	1788
184	1789
186	1790
187	1791
2	1792
26	1793
17	1794
37	1795
14	1796
32	1797
21	1798
43	1799
26	1800
102	1801
111	1802
115	1803
80	1804
106	1805
114	1806
116	1807
17	1808
111	1809
92	1810
150	1811
82	1812
126	1813
137	1814
154	1815
37	1816
115	1817
150	1818
170	1819
94	1820
138	1821
161	1822
173	1823
14	1824
80	1825
82	1826
94	1827
76	1828
87	1829
89	1830
99	1831
32	1832
106	1833
126	1834
138	1835
87	1836
121	1837
132	1838
145	1839
21	1840
114	1841
137	1842
161	1843
89	1844
132	1845
157	1846
165	1847
43	1848
116	1849
154	1850
173	1851
99	1852
145	1853
165	1854
177	1855
8	1856
50	1857
35	1858
54	1859
22	1860
53	1861
47	1862
55	1863
63	1864
133	1865
131	1866
135	1867
130	1868
134	1869
132	1870
136	1871
37	1872
150	1873
94	1874
161	1875
115	1876
170	1877
138	1878
173	1879
70	1880
162	1881
162	1882
188	1883
162	1884
188	1885
188	1886
189	1887
33	1888
127	1889
108	1890
140	1891
90	1892
134	1893
123	1894
147	1895
68	1896
163	1897
171	1898
183	1899
159	1900
181	1901
182	1902
184	1903
54	1904
161	1905
140	1906
190	1907
135	1908
188	1909
183	1910
191	1911
71	1912
164	1913
175	1914
191	1915
167	1916
192	1917
193	1918
194	1919
8	1920
63	1921
37	1922
70	1923
33	1924
68	1925
54	1926
71	1927
50	1928
133	1929
150	1930
162	1931
127	1932
163	1933
161	1934
164	1935
35	1936
131	1937
94	1938
162	1939
108	1940
171	1941
140	1942
175	1943
54	1944
135	1945
161	1946
188	1947
140	1948
183	1949
190	1950
191	1951
22	1952
130	1953
115	1954
162	1955
90	1956
159	1957
135	1958
167	1959
53	1960
134	1961
170	1962
188	1963
134	1964
181	1965
188	1966
192	1967
47	1968
132	1969
138	1970
188	1971
123	1972
182	1973
183	1974
193	1975
55	1976
136	1977
173	1978
189	1979
147	1980
184	1981
191	1982
194	1983
11	1984
66	1985
39	1986
71	1987
44	1988
72	1989
57	1990
73	1991
66	1992
166	1993
152	1994
167	1995
155	1996
168	1997
165	1998
169	1999
39	2000
152	2001
96	2002
164	2003
118	2004
172	2005
142	2006
176	2007
71	2008
167	2009
164	2010
192	2011
175	2012
193	2013
191	2014
194	2015
44	2016
155	2017
118	2018
175	2019
100	2020
168	2021
148	2022
179	2023
72	2024
168	2025
172	2026
193	2027
168	2028
195	2029
193	2030
196	2031
57	2032
165	2033
142	2034
191	2035
148	2036
193	2037
186	2038
197	2039
73	2040
169	2041
176	2042
194	2043
179	2044
196	2045
197	2046
198	2047
0	2048
0	2049
0	2050
5	2051
0	2052
4	2053
0	2054
6	2055
0	2056
0	2057
25	2058
27	2059
16	2060
24	2061
26	2062
28	2063
0	2064
25	2065
59	2066
60	2067
25	2068
49	2069
60	2070
61	2071
5	2072
27	2073
60	2074
62	2075
36	2076
51	2077
63	2078
64	2079
0	2080
16	2081
25	2082
36	2083
13	2084
20	2085
31	2086
42	2087
4	2088
24	2089
49	2090
51	2091
20	2092
46	2093
50	2094
52	2095
0	2096
26	2097
60	2098
63	2099
31	2100
50	2101
65	2102
66	2103
6	2104
28	2105
61	2106
64	2107
42	2108
52	2109
66	2110
67	2111
0	2112
16	2113
0	2114
18	2115
0	2116
17	2117
0	2118
19	2119
25	2120
81	2121
79	2122
83	2123
78	2124
82	2125
80	2126
84	2127
13	2128
78	2129
75	2130
85	2131
78	2132
92	2133
85	2134
97	2135
31	2136
105	2137
86	2138
120	2139
125	2140
137	2141
130	2142
143	2143
16	2144
110	2145
81	2146
112	2147
78	2148
111	2149
105	2150
113	2151
36	2152
112	2153
93	2154
128	2155
125	2156
126	2157
127	2158
129	2159
20	2160
111	2161
88	2162
131	2163
125	2164
150	2165
151	2166
152	2167
42	2168
113	2169
98	2170
144	2171
153	2172
154	2173
155	2174
156	2175
0	2176
25	2177
13	2178
31	2179
16	2180
36	2181
20	2182
42	2183
16	2184
81	2185
78	2186
105	2187
110	2188
112	2189
111	2190
113	2191
0	2192
79	2193
75	2194
86	2195
81	2196
93	2197
88	2198
98	2199
18	2200
83	2201
85	2202
120	2203
112	2204
128	2205
131	2206
144	2207
0	2208
78	2209
78	2210
125	2211
78	2212
125	2213
125	2214
153	2215
17	2216
82	2217
92	2218
137	2219
111	2220
126	2221
150	2222
154	2223
0	2224
80	2225
85	2226
130	2227
105	2228
127	2229
151	2230
155	2231
19	2232
84	2233
97	2234
143	2235
113	2236
129	2237
152	2238
156	2239
2	2240
26	2241
14	2242
32	2243
17	2244
37	2245
21	2246
43	2247
26	2248
102	2249
80	2250
106	2251
111	2252
115	2253
114	2254
116	2255
14	2256
80	2257
76	2258
87	2259
82	2260
94	2261
89	2262
99	2263
32	2264
106	2265
87	2266
121	2267
126	2268
138	2269
132	2270
145	2271
17	2272
111	2273
82	2274
126	2275
92	2276
150	2277
137	2278
154	2279
37	2280
115	2281
94	2282
138	2283
150	2284
170	2285
161	2286
173	2287
21	2288
114	2289
89	2290
132	2291
137	2292
161	2293
157	2294
165	2295
43	2296
116	2297
99	2298
145	2299
154	2300
173	2301
165	2302
177	2303
0	2304
0	2305
0	2306
29	2307
0	2308
29	2309
0	2310
40	2311
0	2312
0	2313
81	2314
103	2315
81	2316
103	2317
102	2318
104	2319
0	2320
81	2321
75	2322
88	2323
79	2324
93	2325
86	2326
98	2327
29	2328
103	2329
88	2330
122	2331
93	2332
139	2333
133	2334
146	2335
0	2336
81	2337
79	2338
93	2339
75	2340
88	2341
86	2342
98	2343
29	2344
103	2345
93	2346
139	2347
88	2348
122	2349
133	2350
146	2351
0	2352
102	2353
86	2354
133	2355
86	2356
133	2357
158	2358
166	2359
40	2360
104	2361
98	2362
146	2363
98	2364
146	2365
166	2366
178	2367
0	2368
24	2369
0	2370
30	2371
0	2372
35	2373
0	2374
41	2375
27	2376
103	2377
83	2378
107	2379
105	2380
108	2381
106	2382
109	2383
14	2384
82	2385
76	2386
89	2387
80	2388
94	2389
87	2390
99	2391
33	2392
108	2393
90	2394
123	2395
127	2396
140	2397
134	2398
147	2399
18	2400
112	2401
83	2402
128	2403
85	2404
131	2405
120	2406
144	2407
38	2408
117	2409
95	2410
141	2411
151	2412
171	2413
163	2414
174	2415
22	2416
115	2417
90	2418
135	2419
130	2420
162	2421
159	2422
167	2423
44	2424
118	2425
100	2426
148	2427
155	2428
175	2429
168	2430
179	2431
0	2432
27	2433
14	2434
33	2435
18	2436
38	2437
22	2438
44	2439
24	2440
103	2441
82	2442
108	2443
112	2444
117	2445
115	2446
118	2447
0	2448
83	2449
76	2450
90	2451
83	2452
95	2453
90	2454
100	2455
30	2456
107	2457
89	2458
123	2459
128	2460
141	2461
135	2462
148	2463
0	2464
105	2465
80	2466
127	2467
85	2468
151	2469
130	2470
155	2471
35	2472
108	2473
94	2474
140	2475
131	2476
171	2477
162	2478
175	2479
0	2480
106	2481
87	2482
134	2483
120	2484
163	2485
159	2486
168	2487
41	2488
109	2489
99	2490
147	2491
144	2492
174	2493
167	2494
179	2495
3	2496
28	2497
15	2498
34	2499
19	2500
39	2501
23	2502
45	2503
28	2504
104	2505
84	2506
109	2507
113	2508
118	2509
116	2510
119	2511
15	2512
84	2513
77	2514
91	2515
84	2516
96	2517
91	2518
101	2519
34	2520
109	2521
91	2522
124	2523
129	2524
142	2525
136	2526
149	2527
19	2528
113	2529
84	2530
129	2531
97	2532
152	2533
143	2534
156	2535
39	2536
118	2537
96	2538
142	2539
152	2540
172	2541
164	2542
176	2543
23	2544
116	2545
91	2546
136	2547
143	2548
164	2549
160	2550
169	2551
45	2552
119	2553
101	2554
149	2555
156	2556
176	2557
169	2558
180	2559
0	2560
4	2561
0	2562
8	2563
0	2564
7	2565
0	2566
9	2567
5	2568
29	2569
31	2570
33	2571
18	2572
30	2573
32	2574
34	2575
5	2576
36	2577
60	2578
63	2579
27	2580
51	2581
62	2582
64	2583
10	2584
38	2585
65	2586
68	2587
38	2588
56	2589
68	2590
69	2591
2	2592
17	2593
26	2594
37	2595
14	2596
21	2597
32	2598
43	2599
8	2600
35	2601
50	2602
54	2603
22	2604
47	2605
53	2606
55	2607
8	2608
37	2609
63	2610
70	2611
33	2612
54	2613
68	2614
71	2615
11	2616
39	2617
66	2618
71	2619
44	2620
57	2621
72	2622
73	2623
0	2624
20	2625
0	2626
22	2627
0	2628
21	2629
0	2630
23	2631
60	2632
88	2633
86	2634
90	2635
85	2636
89	2637
87	2638
91	2639
31	2640
125	2641
86	2642
130	2643
105	2644
137	2645
120	2646
143	2647
65	2648
151	2649
158	2650
159	2651
151	2652
157	2653
159	2654
160	2655
26	2656
111	2657
102	2658
115	2659
80	2660
114	2661
106	2662
116	2663
63	2664
131	2665
133	2666
135	2667
130	2668
132	2669
134	2670
136	2671
50	2672
150	2673
133	2674
162	2675
127	2676
161	2677
163	2678
164	2679
66	2680
152	2681
166	2682
167	2683
155	2684
165	2685
168	2686
169	2687
4	2688
49	2689
20	2690
50	2691
24	2692
51	2693
46	2694
52	2695
36	2696
93	2697
125	2698
127	2699
112	2700
128	2701
126	2702
129	2703
29	2704
93	2705
88	2706
133	2707
103	2708
139	2709
122	2710
146	2711
38	2712
95	2713
151	2714
163	2715
117	2716
141	2717
171	2718
174	2719
17	2720
92	2721
111	2722
150	2723
82	2724
137	2725
126	2726
154	2727
37	2728
94	2729
150	2730
161	2731
115	2732
138	2733
170	2734
173	2735
35	2736
94	2737
131	2738
162	2739
108	2740
140	2741
171	2742
175	2743
39	2744
96	2745
152	2746
164	2747
118	2748
142	2749
172	2750
176	2751
8	2752
50	2753
22	2754
53	2755
35	2756
54	2757
47	2758
55	2759
63	2760
133	2761
130	2762
134	2763
131	2764
135	2765
132	2766
136	2767
33	2768
127	2769
90	2770
134	2771
108	2772
140	2773
123	2774
147	2775
68	2776
163	2777
159	2778
181	2779
171	2780
183	2781
182	2782
184	2783
37	2784
150	2785
115	2786
170	2787
94	2788
161	2789
138	2790
173	2791
70	2792
162	2793
162	2794
188	2795
162	2796
188	2797
188	2798
189	2799
54	2800
161	2801
135	2802
188	2803
140	2804
190	2805
183	2806
191	2807
71	2808
164	2809
167	2810
192	2811
175	2812
191	2813
193	2814
194	2815
0	2816
24	2817
0	2818
35	2819
0	2820
30	2821
0	2822
41	2823
27	2824
103	2825
105	2826
108	2827
83	2828
107	2829
106	2830
109	2831
18	2832
112	2833
85	2834
131	2835
83	2836
128	2837
120	2838
144	2839
38	2840
117	2841
151	2842
171	2843
95	2844
141	2845
163	2846
174	2847
14	2848
82	2849
80	2850
94	2851
76	2852
89	2853
87	2854
99	2855
33	2856
108	2857
127	2858
140	2859
90	2860
123	2861
134	2862
147	2863
22	2864
115	2865
130	2866
162	2867
90	2868
135	2869
159	2870
167	2871
44	2872
118	2873
155	2874
175	2875
100	2876
148	2877
168	2878
179	2879
0	2880
46	2881
0	2882
47	2883
0	2884
47	2885
0	2886
48	2887
62	2888
122	2889
120	2890
123	2891
120	2892
123	2893
121	2894
124	2895
32	2896
126	2897
87	2898
132	2899
106	2900
138	2901
121	2902
145	2903
68	2904
171	2905
159	2906
182	2907
163	2908
183	2909
181	2910
184	2911
32	2912
126	2913
106	2914
138	2915
87	2916
132	2917
121	2918
145	2919
68	2920
171	2921
163	2922
183	2923
159	2924
182	2925
181	2926
184	2927
53	2928
170	2929
134	2930
188	2931
134	2932
188	2933
181	2934
192	2935
72	2936
172	2937
168	2938
193	2939
168	2940
193	2941
195	2942
196	2943
7	2944
51	2945
21	2946
54	2947
30	2948
56	2949
47	2950
57	2951
51	2952
139	2953
137	2954
140	2955
128	2956
141	2957
138	2958
142	2959
30	2960
128	2961
89	2962
135	2963
107	2964
141	2965
123	2966
148	2967
56	2968
141	2969
157	2970
183	2971
141	2972
185	2973
183	2974
186	2975
21	2976
137	2977
114	2978
161	2979
89	2980
157	2981
132	2982
165	2983
54	2984
140	2985
161	2986
190	2987
135	2988
183	2989
188	2990
191	2991
47	2992
138	2993
132	2994
188	2995
123	2996
183	2997
182	2998
193	2999
