000101000110	0	326	0
000101000111	94	327	9
000101001000	76	328	5
000101001001	404	329	29
000101001010	332	330	18
000101001011	406	331	30
000101001100	408	332	31
000101001101	412	333	33
000101001110	410	334	32
000101001111	414	335	34
000101010000	28	336	2
000101010001	330	337	17
000101010010	282	338	14
000101010011	346	339	21
000101010100	394	340	26
000101010101	458	341	37
000101010110	410	342	32
000101010111	474	343	43
000101011000	92	344	8
000101011001	454	345	35
000101011010	348	346	22
000101011011	858	347	47
000101011100	906	348	50
000101011101	924	349	54
000101011110	922	350	53
000101011111	926	351	55
000101100000	76	352	5
000101100001	456	353	36
000101100010	396	354	27
000101100011	908	355	51
000101100100	2186	356	60
000101100101	2204	357	63
000101100110	2202	358	62
000101100111	2206	359	64
000101101000	204	360	10
000101101001	460	361	38
000101101010	460	362	38
000101101011	972	363	56
000101101100	2252	364	65
000101101101	2458	365	68
000101101110	2458	366	68
000101101111	2462	367	69
000101110000	92	368	8
000101110001	458	369	37
000101110010	412	370	33
000101110011	924	371	54
000101110100	2204	372	63
000101110101	2506	373	70
000101110110	2458	374	68
000101110111	2510	375	71
000101111000	206	376	11
000101111001	462	377	39
000101111010	476	378	44
000101111011	974	379	57
000101111100	2254	380	66
000101111101	2510	381	71
000101111110	2524	382	72
000101111111	2526	383	73
000110000000	0	384	0
000110000001	76	385	5
000110000010	28	386	2
000110000011	92	387	8
000110000100	76	388	5
000110000101	204	389	10
000110000110	92	390	8
000110000111	206	391	11
000110001000	74	392	4
000110001001	404	393	29
000110001010	330	394	17
000110001011	454	395	35
000110001100	456	396	36
000110001101	460	397	38
000110001110	458	398	37
000110001111	462	399	39
000110010000	0	400	0
000110010001	332	401	18
000110010010	282	402	14
000110010011	348	403	22
000110010100	396	404	27
000110010101	460	405	38
000110010110	412	406	33
000110010111	476	407	44
000110011000	90	408	7
000110011001	406	409	30
000110011010	346	410	21
000110011011	858	411	47
000110011100	908	412	51
000110011101	972	413	56
000110011110	924	414	54
000110011111	974	415	57
000110100000	0	416	0
000110100001	408	417	31
000110100010	394	418	26
000110100011	906	419	50
000110100100	2186	420	60
000110100101	2252	421	65
000110100110	2204	422	63
000110100111	2254	423	66
000110101000	92	424	8
000110101001	412	425	33
000110101010	458	426	37
000110101011	924	427	54
000110101100	2204	428	63
000110101101	2458	429	68
000110101110	2506	430	70
000110101111	2510	431	71
000110110000	0	432	0
000110110001	410	433	32
000110110010	410	434	32
000110110011	922	435	53
000110110100	2202	436	62
000110110101	2458	437	68
000110110110	2458	438	68
000110110111	2524	439	72
000110111000	94	440	9
000110111001	414	441	34
000110111010	474	442	43
000110111011	926	443	55
000110111100	2206	444	64
000110111101	2462	445	69
000110111110	2510	446	71
000110111111	2526	447	73
000111000000	14	448	1
000111000001	78	449	6
000111000010	30	450	3
000111000011	94	451	9
000111000100	78	452	6
000111000101	206	453	11
000111000110	94	454	9
000111000111	222	455	12
000111001000	78	456	6
000111001001	468	457	40
000111001010	334	458	19
000111001011	470	459	41
000111001100	472	460	42
000111001101	476	461	44
000111001110	474	462	43
000111001111	478	463	45
000111010000	30	464	3
000111010001	334	465	19
000111010010	286	466	15
000111010011	350	467	23
000111010100	398	468	28
000111010101	462	469	39
000111010110	414	470	34
000111010111	478	471	45
000111011000	94	472	9
000111011001	470	473	41
000111011010	350	474	23
000111011011	862	475	48
000111011100	910	476	52
000111011101	974	477	57
000111011110	926	478	55
000111011111	990	479	58
000111100000	78	480	6
000111100001	472	481	42
000111100010	398	482	28
000111100011	910	483	52
000111100100	2190	484	61
000111100101	2254	485	66
000111100110	2206	486	64
000111100111	2270	487	67
000111101000	206	488	11
000111101001	476	489	44
000111101010	462	490	39
000111101011	974	491	57
000111101100	2254	492	66
000111101101	2524	493	72
000111101110	2510	494	71
000111101111	2526	495	73
000111110000	94	496	9
000111110001	474	497	43
000111110010	414	498	34
000111110011	926	499	55
000111110100	2206	500	64
000111110101	2510	501	71
000111110110	2462	502	69
000111110111	2526	503	73
000111111000	222	504	12
000111111001	478	505	45
000111111010	478	506	45
000111111011	990	507	58
000111111100	2270	508	67
000111111101	2526	509	73
000111111110	2526	510	73
000111111111	3038	511	74
001000000000	0	512	0
001000000001	0	513	0
001000000010	0	514	0
001000000011	28	515	2
001000000100	0	516	0
001000000101	0	517	0
001000000110	0	518	0
001000000111	30	519	3
001000001000	0	520	0
001000001001	0	521	0
001000001010	280	522	13
001000001011	282	523	14
001000001100	0	524	0
001000001101	0	525	0
001000001110	282	526	14
001000001111	286	527	15
001000010000	0	528	0
001000010001	328	529	16
001000010010	392	530	25
001000010011	394	531	26
001000010100	0	532	0
001000010101	390	533	24
001000010110	396	534	27
001000010111	398	535	28
001000011000	76	536	5
001000011001	332	537	18
001000011010	408	538	31
001000011011	410	539	32
001000011100	404	540	29
001000011101	406	541	30
001000011110	412	542	33
001000011111	414	543	34
001000100000	0	544	0
001000100001	0	545	0
001000100010	328	546	16
001000100011	330	547	17
001000100100	0	548	0
001000100101	0	549	0
001000100110	332	550	18
001000100111	334	551	19
001000101000	0	552	0
001000101001	0	553	0
001000101010	344	554	20
001000101011	346	555	21
001000101100	0	556	0
001000101101	0	557	0
001000101110	348	558	22
001000101111	350	559	23
001000110000	74	560	4
001000110001	330	561	17
001000110010	456	562	36
001000110011	458	563	37
001000110100	404	564	29
001000110101	454	565	35
001000110110	460	566	38
001000110111	462	567	39
001000111000	78	568	6
001000111001	334	569	19
001000111010	472	570	42
001000111011	474	571	43
001000111100	468	572	40
001000111101	470	573	41
001000111110	476	574	44
001000111111	478	575	45
001001000000	0	576	0
001001000001	280	577	13
001001000010	0	578	0
001001000011	282	579	14
001001000100	0	580	0
001001000101	282	581	14
001001000110	0	582	0
001001000111	286	583	15
001001001000	2184	584	59
001001001001	4370	585	75
001001001010	4370	586	75
001001001011	4374	587	76
001001001100	4370	588	75
001001001101	4374	589	76
001001001110	4374	590	76
001001001111	4382	591	77
001001010000	392	592	25
001001010001	4418	593	78
001001010010	4420	594	79
001001010011	4422	595	80
001001010100	4424	596	81
001001010101	4426	597	82
001001010110	4428	598	83
001001010111	4430	599	84
001001011000	2186	600	60
001001011001	4434	601	85
001001011010	4436	602	86
001001011011	4438	603	87
001001011100	4440	604	88
001001011101	4442	605	89
001001011110	4444	606	90
001001011111	4446	607	91
001001100000	392	608	25
001001100001	4418	609	78
001001100010	4424	610	81
001001100011	4426	611	82
001001100100	4420	612	79
001001100101	4422	613	80
001001100110	4428	614	83
001001100111	4430	615	84
001001101000	2186	616	60
001001101001	4434	617	85
001001101010	4440	618	88
001001101011	4442	619	89
001001101100	4436	620	86
001001101101	4438	621	87
001001101110	4444	622	90
001001101111	4446	623	91
001001110000	904	624	49
001001110001	4546	625	92
001001110010	4548	626	93
001001110011	4550	627	94
001001110100	4548	628	93
001001110101	4550	629	94
001001110110	4556	630	95
001001110111	4558	631	96
001001111000	2190	632	61
001001111001	4562	633	97
001001111010	4564	634	98
001001111011	4566	635	99
001001111100	4564	636	98
001001111101	4566	637	99
001001111110	4572	638	100
001001111111	4574	639	101
001010000000	0	640	0
001010000001	392	641	25
001010000010	328	642	16
001010000011	394	643	26
001010000100	0	644	0
001010000101	396	645	27
001010000110	390	646	24
001010000111	398	647	28
001010001000	392	648	25
001010001001	4420	649	79
001010001010	4418	650	78
001010001011	4422	651	80
001010001100	4424	652	81
001010001101	4428	653	83
001010001110	4426	654	82
001010001111	4430	655	84
001010010000	0	656	0
001010010001	4424	657	81
001010010010	4424	658	81
001010010011	4678	659	102
001010010100	0	660	0
001010010101	4682	661	103
001010010110	4682	662	103
001010010111	4686	663	104
001010011000	396	664	27
001010011001	4428	665	83
001010011010	4692	666	105
001010011011	4694	667	106
001010011100	4682	668	103
001010011101	4698	669	107
001010011110	4700	670	108
001010011111	4702	671	109
001010100000	328	672	16
001010100001	4418	673	78
001010100010	4740	674	110
001010100011	4742	675	111
001010100100	4424	676	81
001010100101	4692	677	105
001010100110	4748	678	112
001010100111	4750	679	113
001010101000	394	680	26
001010101001	4422	681	80
001010101010	4742	682	111
001010101011	4758	683	114
001010101100	4678	684	102
001010101101	4694	685	106
001010101110	4764	686	115
001010101111	4766	687	116
001010110000	390	688	24
001010110001	4426	689	82
001010110010	4748	690	112
001010110011	4764	691	115
001010110100	4682	692	103
001010110101	4700	693	108
001010110110	4812	694	117
001010110111	4814	695	118
001010111000	398	696	28
001010111001	4430	697	84
001010111010	4750	698	113
001010111011	4766	699	116
001010111100	4686	700	104
001010111101	4702	701	109
001010111110	4814	702	118
001010111111	4830	703	119
001011000000	76	704	5
001011000001	408	705	31
001011000010	332	706	18
001011000011	410	707	32
001011000100	404	708	29
001011000101	412	709	33
001011000110	406	710	30
001011000111	414	711	34
001011001000	2186	712	60
001011001001	4436	713	86
001011001010	4434	714	85
001011001011	4438	715	87
001011001100	4440	716	88
001011001101	4444	717	90
001011001110	4442	718	89
001011001111	4446	719	91
001011010000	396	720	27
001011010001	4692	721	105
001011010010	4428	722	83
001011010011	4694	723	106
001011010100	4682	724	103
001011010101	4700	725	108
001011010110	4698	726	107
001011010111	4702	727	109
001011011000	2202	728	62
001011011001	4946	729	120
001011011010	4946	730	120
001011011011	4950	731	121
001011011100	4952	732	122
001011011101	4954	733	123
001011011110	4954	734	123
001011011111	4958	735	124
001011100000	456	736	36
001011100001	4994	737	125
001011100010	4748	738	112
001011100011	4998	739	126
001011100100	4548	740	93
001011100101	5002	741	127
001011100110	5004	742	128
001011100111	5006	743	129
001011101000	2204	744	63
001011101001	5010	745	130
001011101010	5012	746	131
001011101011	5014	747	132
001011101100	5016	748	133
001011101101	5018	749	134
001011101110	5020	750	135
001011101111	5022	751	136
001011110000	908	752	51
001011110001	5058	753	137
001011110010	5004	754	128
001011110011	5062	755	138
001011110100	5064	756	139
001011110101	5066	757	140
001011110110	5068	758	141
001011110111	5070	759	142
001011111000	2206	760	64
001011111001	5074	761	143
001011111010	5076	762	144
001011111011	5078	763	145
001011111100	5080	764	146
001011111101	5082	765	147
001011111110	5084	766	148
001011111111	5086	767	149
001100000000	0	768	0
001100000001	328	769	16
001100000010	0	770	0
001100000011	330	771	17
001100000100	0	772	0
001100000101	332	773	18
001100000110	0	774	0
001100000111	334	775	19
001100001000	392	776	25
001100001001	4424	777	81
001100001010	4418	778	78
001100001011	4426	779	82
001100001100	4420	780	79
001100001101	4428	781	83
001100001110	4422	782	80
001100001111	4430	783	84
001100010000	328	784	16
001100010001	4740	785	110
001100010010	4418	786	78
001100010011	4742	787	111
001100010100	4424	788	81
001100010101	4748	789	112
001100010110	4692	790	105
001100010111	4750	791	113
001100011000	456	792	36
001100011001	4748	793	112
001100011010	4994	794	125
001100011011	4998	795	126
001100011100	4548	796	93
001100011101	5004	797	128
001100011110	5002	798	127
001100011111	5006	799	129
001100100000	280	800	13
001100100001	4418	801	78
001100100010	4418	802	78
001100100011	4546	803	92
001100100100	4370	804	75
001100100101	4434	805	85
001100100110	4434	806	85
001100100111	4562	807	97
001100101000	408	808	31
001100101001	4692	809	105
001100101010	4994	810	125
001100101011	5058	811	137
001100101100	4436	812	86
001100101101	4946	813	120
001100101110	5010	814	130
001100101111	5074	815	143
001100110000	344	816	20
001100110001	4742	817	111
001100110010	4994	818	125
001100110011	6342	819	150
001100110100	4440	820	88
001100110101	5012	821	131
001100110110	6348	822	151
001100110111	6350	823	152
001100111000	472	824	42
001100111001	4750	825	113
001100111010	6356	826	153
001100111011	6358	827	154
001100111100	4564	828	98
001100111101	5076	829	144
001100111110	6364	830	155
001100111111	6366	831	156
001101000000	0	832	0
001101000001	344	833	20
001101000010	0	834	0
001101000011	346	835	21
001101000100	0	836	0
001101000101	348	837	22
001101000110	0	838	0
001101000111	350	839	23
001101001000	2186	840	60
001101001001	4440	841	88
001101001010	4434	842	85
001101001011	4442	843	89
001101001100	4436	844	86
001101001101	4444	845	90
001101001110	4438	846	87
001101001111	4446	847	91
001101010000	394	848	26
001101010001	4742	849	111
001101010010	4422	850	80
001101010011	4758	851	114
001101010100	4678	852	102
001101010101	4764	853	115
001101010110	4694	854	106
001101010111	4766	855	116
001101011000	2204	856	63
001101011001	5012	857	131
001101011010	5010	858	130
001101011011	5014	859	132
001101011100	5016	860	133
001101011101	5020	861	135
001101011110	5018	862	134
001101011111	5022	863	136
001101100000	408	864	31
001101100001	4994	865	125
001101100010	4692	866	105
001101100011	5058	867	137
001101100100	4436	868	86
001101100101	5010	869	130
001101100110	4946	870	120
001101100111	5074	871	143
001101101000	2252	872	65
001101101001	6348	873	151
001101101010	6348	874	151
001101101011	6550	875	157
001101101100	6552	876	158
001101101101	6554	877	159
001101101110	6554	878	159
001101101111	6558	879	160
001101110000	906	880	50
001101110001	6342	881	150
001101110010	5002	882	127
001101110011	6598	883	161
001101110100	5016	884	133
001101110101	6602	885	162
001101110110	6604	886	163
001101110111	6606	887	164
001101111000	2254	888	66
001101111001	6350	889	152
001101111010	6364	890	155
001101111011	6614	891	165
001101111100	6616	892	166
001101111101	6618	893	167
001101111110	6620	894	168
001101111111	6622	895	169
001110000000	74	896	4
001110000001	456	897	36
001110000010	330	898	17
001110000011	458	899	37
001110000100	404	900	29
001110000101	460	901	38
001110000110	454	902	35
001110000111	462	903	39
001110001000	904	904	49
001110001001	4548	905	93
001110001010	4546	906	92
001110001011	4550	907	94
001110001100	4548	908	93
001110001101	4556	909	95
001110001110	4550	910	94
001110001111	4558	911	96
001110010000	390	912	24
001110010001	4748	913	112
001110010010	4426	914	82
001110010011	4764	915	115
001110010100	4682	916	103
001110010101	4812	917	117
001110010110	4700	918	108
001110010111	4814	919	118
001110011000	908	920	51
001110011001	5004	921	128
001110011010	5058	922	137
001110011011	5062	923	138
001110011100	5064	924	139
001110011101	5068	925	141
001110011110	5066	926	140
001110011111	5070	927	142
001110100000	344	928	20
001110100001	4994	929	125
001110100010	4742	930	111
001110100011	6342	931	150
001110100100	4440	932	88
001110100101	6348	933	151
001110100110	5012	934	131
001110100111	6350	935	152
001110101000	906	936	50
001110101001	5002	937	127
001110101010	6342	938	150
001110101011	6598	939	161
001110101100	5016	940	133
001110101101	6604	941	163
001110101110	6602	942	162
001110101111	6606	943	164
001110110000	856	944	46
001110110001	4998	945	126
001110110010	4998	946	126
001110110011	6854	947	170
001110110100	4952	948	122
001110110101	6858	949	171
001110110110	6858	950	171
001110110111	6862	951	172
001110111000	910	952	52
001110111001	5006	953	129
001110111010	6358	954	154
001110111011	6870	955	173
001110111100	5080	956	146
001110111101	6874	957	174
001110111110	6876	958	175
001110111111	6878	959	176
001111000000	78	960	6
001111000001	472	961	42
001111000010	334	962	19
001111000011	474	963	43
001111000100	468	964	40
001111000101	476	965	44
001111000110	470	966	41
001111000111	478	967	45
001111001000	2190	968	61
001111001001	4564	969	98
001111001010	4562	970	97
001111001011	4566	971	99
001111001100	4564	972	98
001111001101	4572	973	100
001111001110	4566	974	99
001111001111	4574	975	101
001111010000	398	976	28
001111010001	4750	977	113
001111010010	4430	978	84
001111010011	4766	979	116
001111010100	4686	980	104
001111010101	4814	981	118
001111010110	4702	982	109
001111010111	4830	983	119
001111011000	2206	984	64
001111011001	5076	985	144
001111011010	5074	986	143
001111011011	5078	987	145
001111011100	5080	988	146
001111011101	5084	989	148
001111011110	5082	990	147
001111011111	5086	991	149
001111100000	472	992	42
001111100001	6356	993	153
001111100010	4750	994	113
001111100011	6358	995	154
001111100100	4564	996	98
001111100101	6364	997	155
001111100110	5076	998	144
001111100111	6366	999	156
001111101000	2254	1000	66
001111101001	6364	1001	155
001111101010	6350	1002	152
001111101011	6614	1003	165
001111101100	6616	1004	166
001111101101	6620	1005	168
001111101110	6618	1006	167
001111101111	6622	1007	169
001111110000	910	1008	52
001111110001	6358	1009	154
001111110010	5006	1010	129
001111110011	6870	1011	173
001111110100	5080	1012	146
001111110101	6876	1013	175
001111110110	6874	1014	174
001111110111	6878	1015	176
001111111000	2270	1016	67
001111111001	6366	1017	156
001111111010	6366	1018	156
001111111011	7126	1019	177
001111111100	7128	1020	178
001111111101	7130	1021	179
001111111110	7130	1022	179
001111111111	7134	1023	180
010000000000	0	1024	0
010000000001	0	1025	0
010000000010	0	1026	0
010000000011	76	1027	5
010000000100	0	1028	0
010000000101	0	1029	0
010000000110	74	1030	4
010000000111	78	1031	6
010000001000	0	1032	0
010000001001	0	1033	0
010000001010	328	1034	16
010000001011	332	1035	18
010000001100	0	1036	0
010000001101	0	1037	0
010000001110	330	1038	17
010000001111	334	1039	19
010000010000	0	1040	0
010000010001	280	1041	13
010000010010	392	1042	25
010000010011	408	1043	31
010000010100	328	1044	16
010000010101	344	1045	20
010000010110	456	1046	36
010000010111	472	1047	42
010000011000	28	1048	2
010000011001	282	1049	14
010000011010	394	1050	26
010000011011	410	1051	32
010000011100	330	1052	17
010000011101	346	1053	21
010000011110	458	1054	37
010000011111	474	1055	43
010000100000	0	1056	0
010000100001	0	1057	0
010000100010	0	1058	0
010000100011	404	1059	29
010000100100	0	1060	0
010000100101	0	1061	0
010000100110	404	1062	29
010000100111	468	1063	40
010000101000	0	1064	0
010000101001	0	1065	0
010000101010	390	1066	24
010000101011	406	1067	30
010000101100	0	1068	0
010000101101	0	1069	0
010000101110	454	1070	35
010000101111	470	1071	41
010000110000	0	1072	0
010000110001	282	1073	14
010000110010	396	1074	27
010000110011	412	1075	33
010000110100	332	1076	18
010000110101	348	1077	22
010000110110	460	1078	38
010000110111	476	1079	44
010000111000	30	1080	3
010000111001	286	1081	15
010000111010	398	1082	28
010000111011	414	1083	34
010000111100	334	1084	19
010000111101	350	1085	23
010000111110	462	1086	39
010000111111	478	1087	45
010001000000	0	1088	0
010001000001	392	1089	25
010001000010	0	1090	0
010001000011	396	1091	27
010001000100	328	1092	16
010001000101	394	1093	26
010001000110	390	1094	24
010001000111	398	1095	28
010001001000	392	1096	25
010001001001	4420	1097	79
010001001010	4424	1098	81
010001001011	4428	1099	83
010001001100	4418	1100	78
010001001101	4422	1101	80
010001001110	4426	1102	82
010001001111	4430	1103	84
010001010000	328	1104	16
010001010001	4418	1105	78
010001010010	4424	1106	81
010001010011	4692	1107	105
010001010100	4740	1108	110
010001010101	4742	1109	111
010001010110	4748	1110	112
010001010111	4750	1111	113
010001011000	394	1112	26
010001011001	4422	1113	80
010001011010	4678	1114	102
010001011011	4694	1115	106
010001011100	4742	1116	111
010001011101	4758	1117	114
010001011110	4764	1118	115
010001011111	4766	1119	116
010001100000	0	1120	0
010001100001	4424	1121	81
010001100010	0	1122	0
010001100011	4682	1123	103
010001100100	4424	1124	81
010001100101	4678	1125	102
010001100110	4682	1126	103
010001100111	4686	1127	104
010001101000	396	1128	27
010001101001	4428	1129	83
010001101010	4682	1130	103
010001101011	4698	1131	107
010001101100	4692	1132	105
010001101101	4694	1133	106
010001101110	4700	1134	108
010001101111	4702	1135	109
010001110000	390	1136	24
010001110001	4426	1137	82
010001110010	4682	1138	103
010001110011	4700	1139	108
010001110100	4748	1140	112
010001110101	4764	1141	115
010001110110	4812	1142	117
010001110111	4814	1143	118
010001111000	398	1144	28
010001111001	4430	1145	84
010001111010	4686	1146	104
010001111011	4702	1147	109
010001111100	4750	1148	113
010001111101	4766	1149	116
010001111110	4814	1150	118
010001111111	4830	1151	119
010010000000	0	1152	0
010010000001	2184	1153	59
010010000010	392	1154	25
010010000011	2186	1155	60
010010000100	392	1156	25
010010000101	2186	1157	60
010010000110	904	1158	49
010010000111	2190	1159	61
010010001000	280	1160	13
010010001001	4370	1161	75
010010001010	4418	1162	78
010010001011	4434	1163	85
010010001100	4418	1164	78
010010001101	4434	1165	85
010010001110	4546	1166	92
010010001111	4562	1167	97
010010010000	0	1168	0
010010010001	4370	1169	75
010010010010	4420	1170	79
010010010011	4436	1171	86
010010010100	4424	1172	81
010010010101	4440	1173	88
010010010110	4548	1174	93
010010010111	4564	1175	98
010010011000	282	1176	14
010010011001	4374	1177	76
010010011010	4422	1178	80
010010011011	4438	1179	87
010010011100	4426	1180	82
010010011101	4442	1181	89
010010011110	4550	1182	94
010010011111	4566	1183	99
010010100000	0	1184	0
010010100001	4370	1185	75
010010100010	4424	1186	81
010010100011	4440	1187	88
010010100100	4420	1188	79
010010100101	4436	1189	86
010010100110	4548	1190	93
010010100111	4564	1191	98
010010101000	282	1192	14
010010101001	4374	1193	76
010010101010	4426	1194	82
010010101011	4442	1195	89
010010101100	4422	1196	80
010010101101	4438	1197	87
010010101110	4550	1198	94
010010101111	4566	1199	99
010010110000	0	1200	0
010010110001	4374	1201	76
010010110010	4428	1202	83
010010110011	4444	1203	90
010010110100	4428	1204	83
010010110101	4444	1205	90
010010110110	4556	1206	95
