61518,0,1459903,2718306,2803809,1496598,6773645,355446,315626,5337736,969852,14540404
61519,0,358,7753,153,129,17,2,5,1,0,0
19713,0,1028431,4087758,564880,1739062,6844317,47458,54067,4249789,662310,14792509
61513,0,235561,431386,327238,122223,147147,12015,44558,91060,15132,19621
150398,0,1579717,5325637,2158624,6661866,4765770,121726,449614,3717507,597285,2278367
150399,0,18,225,0,16,0,0,0,0,0,0
22461,0,191,3829,269,511,18,5,1,0,2,0
4448,0,67,247,0,8,8,0,0,1,0,0
13733,0,25139,117290,792,62796,2702,2,137,1218,7,16
165284,0,495910,1577881,3390535,554970,4989545,3919361,513937,2339124,3000341,18847292
111537,0,1278382,1503372,4795724,1371017,6103706,1243176,477673,6153519,1794161,14193372
111534,0,192909,289994,87468,63371,132747,3083,12248,55962,9214,21042
111532,0,46110,82388,42881,28294,20015,1093,3550,14540,1545,2662
166555,0,563114,1199994,935278,1546812,611453,44663,93223,684804,93708,158485
4029,0,143355,217904,257679,147587,125726,33009,24495,94015,27702,34263
60911,0,30,1044,15,13,55,0,4,32,5,13
60914,0,53058,280522,15703,38894,22103,512,2532,11782,806,1864
19398,0,7467,40775,6976,3903,22521,2030,592,5295,6330,16499
161075,0,141,623,18,15,82,1,1,15,2,5
5980,0,153608,224613,149485,131934,87419,6014,7705,55436,7521,12695
165779,0,188570,247634,995373,116746,1290943,601752,87231,1029834,705806,3710285
161071,0,594943,513973,1228766,643421,1310852,181461,129970,1982558,402345,2070114
5987,0,6131,22087,2013,3813,2817,39,120,801,95,182
161073,0,557004,568896,2397954,1081893,1124392,395398,156958,1968315,561298,1451425
161072,0,1920,19391,1434,1462,1736,168,125,434,118,251
22260,0,168132,973687,638066,323048,213662,97469,7082,38207,67085,62468
18241,0,1238069,5108039,484262,1810855,6036922,161028,63182,5030228,533291,12053940
19159,0,759607,3210541,1420553,1535489,6754196,234429,211870,3162277,1182776,16353386
160891,0,2784067,4627426,195227,6836504,3071851,4718,82628,3230149,65567,1212925
160892,0,1061,49167,208,465,621,3,6,73,14,14
7510,0,1020,26034,488,2022,68,3,0,79,0,1
