28997,0,205329,619073,94127,109737,66464,2401,3314,25500,2308,5628
28996,0,4436,8442,827,530,501,18,49,74,7,5
28992,0,1766153,4923525,1469789,4741519,675256,36732,81710,444549,40505,42977
28998,0,116038,530477,109475,80749,32865,2467,3519,7569,1152,645
19399,0,5837894,11887589,3146680,15521790,7340267,74507,607283,23133177,852269,9242156
19398,0,31378,89064,14025,9972,74046,1059,2297,35834,9669,68033
5980,0,145906,271652,193335,108995,61046,5562,10250,24185,4475,3671
5987,0,1576,2597,103,245,30,1,0,1,0,0
19390,0,3116175,10296168,4451998,12387668,2712644,224354,992940,3049066,238479,363786
22260,0,156717,2010775,425370,341262,397765,46453,9303,49497,73542,116872
61171,0,58206,107378,69319,25011,51866,7358,5831,18264,9259,12390
61175,0,807075,1172270,127333,438442,80963,1540,21143,53983,1601,2265
25062,0,238657,886960,742214,357380,191499,74054,28204,94410,28879,50841
25061,0,4623119,6153755,744373,14691781,790704,3467,142240,2710750,16658,149002
25069,0,6047,32257,6479,1322,13830,1661,388,2218,3488,7845
120434,0,834149,1353778,192421,412229,201336,5673,18508,82689,8150,10492
120435,0,1967297,2242854,1149309,966844,580211,62490,108176,337796,53795,50960
6797,0,158411,209315,398401,129500,37977,27103,7718,22440,5410,2902
6791,0,845707,2778703,407741,4017756,136624,3217,28352,192798,2880,3128
6799,0,128256,507957,321354,240385,185505,61583,20718,61397,64697,84556
6297,0,13,194,29,5,0,0,1,0,0,0
25285,0,2143,16150,352,873,377,6,22,14,0,4
25282,0,6144158,8283362,8686236,13703958,10500894,632024,1646724,25663375,1983688,16150977
25283,0,123902,712271,1723257,130930,197746,377171,25161,58038,97631,49957
25281,0,1285352,2599609,5079400,826075,13793416,3161660,401395,5765521,7406980,57009880
16705,0,1007810,2084865,5857227,636430,12294374,5118353,418319,5247997,8630799,58070853
124177,0,1430950,1623766,7346975,608069,3226851,2668857,398052,961375,2008174,1773117
64675,0,515063,675653,199678,618596,128409,6161,27213,148023,7570,14008
