215,0,16,0
212,0,28,0
213,0,19,0
210,0,16,0
211,0,32,0
218,0,7,0
43,0,32,0
133,0,19,0
227,0,32,0
131,0,32,0
130,0,5,0
498,0,10,0
136,0,18,0
494,0,218,6
496,0,30,0
138,0,32,0
493,0,24,0
24,0,30,0
25,0,18,0
92,0,18,0
22,0,32,0
223,0,29,0
508,0,1,0
28,0,18,0
320,0,16,0
222,0,34,0
289,0,32,0
288,0,18,0
405,0,18,0
347,0,58,1
340,0,58,1
162,0,32,0
401,0,729,28
400,0,19,0
281,0,29,0
280,0,29,0
283,0,7,0
549,0,157,18
285,0,29,0
284,0,29,0
287,0,34,0
574,0,19,0
462,0,32,0
527,0,49,1
577,0,22,0
32,0,10,0
576,0,14,0
120,0,30,0
121,0,15,0
123,0,28,0
124,0,5,0
266,0,523,16
265,0,18,0
264,0,34,0
128,0,32,0
269,0,29,0
268,0,30,0
329,0,32,0
528,0,0,0
57,0,49,1
56,0,18,0
529,0,17,0
414,0,49,1
417,0,17,0
410,0,34,0
411,0,116,7
298,0,19,0
413,0,94,3
296,0,94,6
297,0,29,0
373,0,32,0
295,0,10,0
292,0,55,1
293,0,17,0
290,0,603,5
291,0,30,0
591,0,14,0
586,0,10,0
593,0,14,0
594,0,18,0
597,0,30,0
313,0,65,0
312,0,22,0
310,0,34,0
191,0,466,4
190,0,76,0
315,0,34,0
192,0,18,0
393,0,32,0
271,0,32,0
117,0,32,0
116,0,34,0
111,0,5,0
113,0,34,0
394,0,22,0
278,0,245,15
279,0,18,0
399,0,16,0
537,0,18,0
497,0,10,0
256,0,7,0
429,0,24,0
428,0,17,0
526,0,17,0
534,0,18,0
520,0,22,0
521,0,32,0
522,0,10,0
369,0,16,0
421,0,34,0
367,0,29,0
364,0,39,0
422,0,32,0
425,0,46,0
363,0,7,0
427,0,886,54
361,0,17,0
308,0,16,0
309,0,39,0
584,0,59,3
583,0,14,0
580,0,32,0
443,0,32,0
301,0,10,0
441,0,24,0
440,0,22,0
304,0,19,0
305,0,28,0
306,0,22,0
307,0,32,0
245,0,61,1
244,0,32,0
247,0,29,0
109,0,28,0
241,0,18,0
240,0,18,0
243,0,51,1
242,0,29,0
388,0,19,0
103,0,28,0
100,0,83,6
447,0,16,0
249,0,32,0
104,0,83,6
380,0,16,0
372,0,18,0
263,0,81,3
420,0,30,0
419,0,17,0
519,0,7,0
518,0,71,6
383,0,24,0
377,0,16,0
438,0,34,0
510,0,29,0
513,0,219,1
299,0,7,0
515,0,67,1
412,0,56,1
430,0,16,0
516,0,34,0
459,0,71,3
339,0,46,1
386,0,82,2
573,0,18,0
334,0,621,13
452,0,1,0
453,0,39,0
454,0,18,0
330,0,49,1
444,0,30,0
457,0,166,13
404,0,81,3
258,0,69,1
259,0,46,1
97,0,18,0
65,0,5,0
179,0,28,0
178,0,28,0
252,0,16,0
601,0,14,0
250,0,0,0
251,0,32,0
173,0,28,0
172,0,28,0
254,0,71,3
255,0,34,0
554,0,22,0
385,0,105,8
406,0,32,0
371,0,18,0
530,0,22,0
540,0,32,0
180,0,39,0
181,0,32,0
351,0,19,0
184,0,10,0
185,0,28,0
506,0,10,0
403,0,32,0
188,0,28,0
189,0,28,0
501,0,153,4
568,0,1,0
391,0,22,0
468,0,64,3
370,0,67,1
174,0,28,0
317,0,32,0
467,0,7,0
509,0,39,0
461,0,71,3
402,0,17,0
567,0,10,0
168,0,17,0
228,0,51,1
91,0,28,0
165,0,32,0
225,0,22,0
167,0,32,0
160,0,29,0
161,0,32,0
221,0,129,4
96,0,32,0
465,0,39,0
366,0,39,0
220,0,32,0
505,0,17,0
348,0,34,0
314,0,28,0
272,0,51,1
354,0,22,0
538,0,22,0
164,0,58,1
273,0,29,0
409,0,22,0
332,0,32,0
274,0,29,0
54,0,18,0
464,0,22,0
605,0,32,0
150,0,34,0
155,0,32,0
558,0,117,22
156,0,28,0
449,0,32,0
158,0,32,0
238,0,39,0
239,0,17,0
83,0,32,0
234,0,7,0
545,0,22,0
389,0,452,27
34,0,30,0
230,0,29,0
236,0,18,0
232,0,28,0
170,0,18,0
237,0,28,0
47,0,30,0
470,0,7,0
395,0,96,3
322,0,113,4
456,0,24,0
260,0,29,0
321,0,46,1
327,0,32,0
325,0,228,10
362,0,34,0
397,0,24,0
335,0,5,0
352,0,16,0
146,0,28,0
200,0,29,0
144,0,19,0
89,0,49,0
205,0,51,1
204,0,10,0
207,0,39,0
141,0,32,0
564,0,14,0
563,0,22,0
149,0,18,0
77,0,30,0
73,0,83,6
489,0,34,0
487,0,18,0
484,0,7,0
483,0,34,0
481,0,32,0
532,0,37,1
435,0,39,0
80,0,5,0
262,0,59,0
524,0,366,8
514,0,32,0
472,0,39,0
356,0,19,0
355,0,29,0
471,0,525,34
476,0,51,1
477,0,32,0
474,0,162,4
350,0,32,0
267,0,29,0
431,0,56,1
126,0,28,0
358,0,17,0
