28997,803
28998,1442
5980,1026
5987,1442
132644,1442
19390,216
22260,435
61171,803
25062,435
25061,307
25069,75
6797,1026
6791,435
6799,1026
61941,435
25285,803
25283,803
16705,442
116787,1442
17252,216
17254,216
17255,442
17256,442
63026,1442
9258,1026
63023,169
9256,435
63029,619
24881,619
24888,619
26021,1026
64902,1026
64455,1026
124355,1442
64901,1442
124359,1442
124358,1442
133346,1442
135969,1026
135966,1442
135965,1442
61179,803
63812,1442
14624,803
14626,1442
14622,619
14623,1442
30416,307
13054,442
18705,1026
62088,169
122382,216
122380,1026
143176,619
137641,1442
137864,1442
137642,619
137861,1442
29818,803
29764,619
29762,1442
1177,435
1173,1026
23500,442
29108,1026
31230,435
29433,803
31234,169
29101,442
7183,1442
29105,803
7185,1026
29107,803
8549,1026
8017,1442
65881,1026
65884,442
65886,216
8542,1026
66504,442
66507,1442
126601,619
126600,1442
145431,1026
65084,435
65088,803
10884,803
60902,75
60900,169
8293,803
24708,169
24704,1026
65264,619
65266,442
13619,619
4723,442
5847,75
5841,619
13531,803
4622,1026
13532,216
28704,56
29264,803
16394,803
63907,17
63901,619
17654,442
62501,1026
141845,1442
62506,442
64029,1442
64028,619
13289,307
13288,803
64021,1442
13286,1442
143990,803
118321,1442
113141,1026
10390,435
10391,1442
16938,442
6217,803
6216,1026
6215,1442
6214,803
12222,803
15708,619
15709,1026
29374,1442
10574,1442
21427,803
21423,442
24148,442
21429,803
147990,619
30628,307
119216,619
119217,1442
7668,1026
1117,435
7662,619
1762,1026
108457,1442
1545,435
14470,803
11115,619
14477,1026
15160,1442
144645,619
8717,1026
31574,307
13842,803
63935,803
31578,1442
7883,1442
5619,442
11564,803
11566,803
9259,803
22248,1442
25739,307
25737,803
25047,619
6774,1442
66438,803
6773,1442
9969,619
16729,1442
19911,1026
16721,803
16727,442
149268,1026
63044,803
9504,1026
65521,216
65527,1442
65526,307
141459,1442
2518,803
64929,619
64925,435
26045,1442
26044,1442
135945,1442
22810,803
118528,1442
22817,619
22815,1442
5050,803
14640,1026
18549,1442
14863,1026
62317,1442
122015,307
62313,1442
4162,619
13075,442
133328,619
142753,619
108846,1442
29992,619
137662,1442
137667,1442
29746,1442
132498,307
1154,1026
30293,435
30298,435
15111,435
15110,1026
29127,619
29121,435
25896,803
25895,307
31218,307
31748,1442
31744,307
31214,1026
