28997,0,188422,597167,150417,134617,100032,4724,5757,34443,5674,12025
28996,0,4351,8978,852,558,302,21,47,36,12,5
28998,0,49188,335945,70183,34969,21555,1840,2409,4160,851,376
19399,0,2019050,3617116,2187692,1217776,14849336,262331,213505,8754712,2686094,49362641
19398,0,28475,93728,23471,13122,60418,2088,3619,36670,10122,52931
5980,0,127955,230872,174779,85740,52470,5874,8796,19747,4171,3571
132641,0,83350,228933,1272521,62910,1009403,1424207,66319,413487,1350916,3294778
5987,0,1675,7146,85,380,0,0,1,0,0,0
132644,0,1977057,2252544,4340447,675281,2792330,608486,345689,1004501,699073,1005531
19390,0,2686500,9935828,4209793,12995440,2897453,253194,1154202,3911330,293647,480627
22260,0,110106,1984438,447195,281720,321103,55783,9315,32335,69548,75551
61171,0,79685,113763,71427,32463,59205,5522,5530,21489,8557,12071
25062,0,261549,1016313,615301,431962,177927,49857,23102,74760,23394,33223
25061,0,1690117,3002454,144060,5863726,145385,325,28861,405248,1433,8659
25069,0,4124,27050,6828,945,11308,1634,314,1483,2965,5709
120434,0,778591,1205930,205681,324640,160954,5587,19935,60542,6661,6501
6797,0,85069,171972,268306,70253,29207,22802,7390,11604,4103,2014
6791,0,1276785,2732135,452682,5104684,142807,2788,45168,279143,3027,4612
6799,0,118462,285663,270569,88342,163108,59531,22145,63188,62108,77492
6297,0,808,2997,212,27,3,4,1,0,1,0
25285,0,14674,20986,868,3434,350,13,86,43,4,1
25282,0,6023875,7794326,4510076,13136302,8583430,282826,1011439,23872972,1060206,13936798
25283,0,100054,484430,1096752,92804,180582,269885,21614,50328,93344,57042
16705,0,888627,2005956,4117175,623607,11373035,3041181,378561,4965393,6327807,53746021
124174,0,1047565,1318351,12831124,657714,2763863,6027166,531576,1198311,2246299,1340747
116787,0,2318023,2714425,1856345,808094,1826431,165165,207876,838710,282006,460737
17252,0,537301,10515571,930181,3537883,1743149,45015,120104,791687,54726,205165
17254,0,778074,11180083,809952,4230947,1884412,48258,168441,978639,80926,217931
17255,0,1629720,3142515,2971870,1042610,13686206,945768,321771,7548008,3864713,50164348
17256,0,653640,1446956,4841173,431805,10010408,4947488,308595,3664944,8727166,55353978
63026,0,1730767,2612860,2709083,738220,1491614,314437,190386,431182,304496,262481
9258,0,63615,136741,90702,38956,29196,7149,3693,6475,3674,2179
63023,0,63120,455805,164685,34997,139691,47276,5930,21491,50191,53316
9256,0,177893,1666680,298163,224511,147216,24667,24288,43718,21670,14137
63029,0,688136,1098513,489243,1203618,490871,32234,86158,614090,63969,135979
24881,0,116798,265454,1114492,74197,1151314,950630,63974,366834,1166692,3311543
24880,0,68816,388753,48156,33995,84812,6857,4826,26038,11026,20269
24888,0,258391,702610,119678,425586,68117,4930,23815,52132,3540,2703
26022,0,9727407,8324808,2142638,20627435,3935785,103212,364133,15556116,228416,4006809
26021,0,126145,184798,89111,77400,41286,7549,7441,17957,5298,3449
26020,0,256748,572548,954097,212239,1333228,505127,87588,754580,731981,2620481
64902,0,31945,61438,3795,14382,6152,100,237,1365,233,302
26026,0,179467,569867,292908,250606,130533,33064,11554,44245,29888,34729
124355,0,1949814,2701501,1332908,763738,1059413,110820,159156,408468,117355,122233
64901,0,72649,244308,20084,32284,5739,311,882,1600,77,32
124359,0,2563510,2610835,4301207,867724,2433050,535251,413514,1059829,557655,594258
124358,0,1175986,1589968,273079,468825,245101,9912,34876,103471,11928,13165
133346,0,397946,691955,166849,161460,70833,10085,10965,21912,5358,2830
135966,0,1081085,1739168,926306,524958,460752,79646,59158,152822,62297,48070
135965,0,2028307,2731782,4087116,902214,1935225,606956,292096,638444,495319,385698
61179,0,11778,95194,6530,7362,4140,303,275,378,261,141
63812,0,9900,71044,3158,7212,899,52,120,120,24,4
122061,0,2155831,2507318,3047724,485455,2325564,824862,302746,627643,848699,730567
14624,0,75003,106393,19683,21412,9822,724,1569,3249,445,274
14626,0,1593195,2295413,8821518,1006117,1937828,2341822,381728,746914,901197,526332
122060,0,88975,489239,186841,73018,89850,31099,11969,28475,19891,14811
14622,0,251414,468746,969826,170157,1344449,501211,91171,639028,817333,2797670
14623,0,307177,610518,192663,135241,103262,22810,13960,19632,18082,12976
14628,0,86184,154203,64879,41749,20570,3918,3167,6299,1562,798
14629,0,59892,350535,89852,73008,13425,6183,1559,2317,1536,449
62885,0,124738,196541,997,196161,6427,12,125,9601,34,166
62884,0,32,1724,0,67,0,0,0,0,0,0
62811,0,850375,1022511,166901,296908,85705,6143,16898,33324,3668,2211
62889,0,875983,1507633,4366956,960216,1010872,1202256,204454,1294480,315060,733761
30416,0,821817,1728095,4843436,596433,11079120,4062917,356151,5470781,7544355,52877658
65273,0,7232,97283,3171,14205,1403,47,240,296,14,10
112042,0,1801449,2557807,1583333,808962,738231,155301,163436,392740,109567,90199
18705,0,94127,340037,675926,84866,267647,300402,40454,132081,182216,184017
62088,0,399069,697734,211537,145718,43266,8015,10417,12081,1811,722
122382,0,4633242,9802959,9482911,19573912,5168786,700863,816871,8676372,974081,2122980
122380,0,1102,10548,1081,741,363,18,34,34,14,2
143176,0,127637,257836,1381949,84788,1062246,1492517,98028,577265,1269078,3077178
137641,0,1980730,1981292,7730683,850167,2701502,1713040,497103,1066051,1132652,847537
133525,0,3763,22082,31,840,0,0,14,0,0,0
137642,0,134486,328318,1332421,109782,1149952,1157743,90451,535443,1143767,3076595
137861,0,1315022,2199521,947930,575041,703932,102683,92287,226440,95299,77390
29818,0,16008,102719,27450,6499,78781,12562,1600,13153,26778,80767
29762,0,898,4755,50,137,282,2,2,18,9,8
1177,0,350221,5380762,648268,1236645,414420,43022,16329,205805,17237,25922
1173,0,4765,10203,3008,870,955,182,173,114,76,19
23050,0,14466,99325,20372,5270,79563,14753,1332,10310,33843,81005
