28995,17
28994,58
28997,37
28992,405
28998,33
19399,401
19398,75
5980,22
5986,6
5987,17
19390,176
22260,111
22263,7
22264,9
61171,36
61175,16
61176,87
25062,111
25061,176
25069,37
6796,40
6797,28
6790,120
16642,75
6799,82
6297,4
25288,502
25284,354
25285,8
25282,329
25281,502
16705,502
17252,155
17254,128
17255,502
17256,502
63026,140
63020,111
63021,103
9258,26
63023,46
9256,36
63028,33
9521,1
24881,190
24880,46
24887,190
24885,174
24884,3
26023,11
26022,216
26021,24
6349,1
26027,30
26026,109
62368,13
3518,19
61179,26
3515,40
14624,34
14626,149
14622,190
14623,68
14628,18
14629,31
62884,9
62880,12
62889,165
30414,502
30416,502
30418,81
13058,149
13053,502
13054,502
13055,502
18701,22
18705,93
29768,45
29818,75
29816,3
29766,46
29761,136
29763,149
29762,5
1177,163
1173,15
23503,98
23050,75
23500,502
29926,29
29436,133
31232,9
29108,49
31230,10
31237,502
7180,13
7182,8
31239,46
29105,37
7185,8
29106,80
8549,62
12834,63
8017,18
8015,16
8014,28
8543,6
8542,21
10884,8
4731,3
23122,14
10888,70
10889,417
60902,26
60900,37
60901,140
60906,161
60907,166
60904,32
60905,42
6534,15
24708,46
24704,1
24707,110
4739,502
61239,6
8296,46
2308,149
13619,156
13614,45
13616,19
2302,12
2304,65
4723,6
5847,4
5846,86
5841,190
11286,42
28700,119
28701,16
3747,17
28702,111
13531,37
4622,15
13532,345
13534,72
13536,111
11018,8
6268,19
11754,111
16394,75
63908,32
63906,127
63905,54
63901,32
17654,502
14537,149
62500,75
62501,62
62505,1
20889,38
20888,502
64028,5
13289,31
13286,149
64025,111
13282,190
29659,128
10390,4
10391,94
10392,28
10393,37
10398,5
10399,25
16936,280
16934,502
16932,45
16930,502
7215,18
16938,502
7217,42
12226,127
6215,21
6214,37
6213,45
12221,40
6218,30
15708,39
15709,14
29372,6
29373,77
29376,82
29374,149
10574,78
10576,28
21427,2
21423,455
21420,502
21429,6
8846,87
30628,502
30623,502
30621,9
7668,82
7662,65
7665,391
63258,502
1762,18
1766,32
29597,502
29594,16
29592,45
29591,82
24551,3
1546,10
1545,82
1542,15
14470,1
11113,9
28354,111
11115,12
14474,24
14477,30
30335,46
30337,107
8716,10
8717,19
31575,9
13840,44
13843,13
13842,40
31571,149
63934,190
19570,502
31579,149
31578,111
7883,49
7882,64
5614,18
23262,133
23261,111
11563,37
11564,29
11566,36
62519,141
9259,14
10703,2
62218,29
25739,502
25737,75
25046,2
25731,9
6774,18
61606,149
9963,21
9969,89
16239,417
16238,502
16729,68
16728,502
19911,10
16721,37
16727,502
19914,87
19917,7
12039,95
63040,190
63044,55
