28995,0,33031,69644,20736,18939,4547,401,623,1199,147,75
28994,0,312940,2207050,101709,284215,229924,2963,20136,81493,8230,14193
28997,0,263687,388481,110029,78126,85999,2635,8760,38495,4643,7487
28996,0,5749,15556,3187,737,854,74,62,110,38,11
28992,0,3080250,4728435,881037,6956847,532325,11445,107735,878516,18120,38036
28998,0,187947,382599,129121,117399,35119,5607,4595,12279,2750,2421
19399,0,4258128,9923927,3357551,6693347,9214895,126582,466701,17144935,1526796,14424336
19398,0,54762,123702,27523,20745,98782,2381,4232,62542,14139,77503
5980,0,99334,183696,57731,52255,20369,1415,1530,7036,773,820
5986,0,745,4595,115,67,0,0,1,0,0,0
19390,0,1873685,11198541,3022527,8051355,2832323,255417,932356,2722315,257946,461164
22260,0,174495,1903940,816792,366956,642190,163569,16741,93162,215050,449884
22263,0,3482,18056,1269,1980,1032,38,134,342,55,29
61171,0,64323,147204,155719,27547,75893,27595,9886,20452,24992,22304
25062,0,312435,1229948,840897,367097,452771,105503,35469,214462,82523,231490
25061,0,6641214,7060062,2186240,14531546,1774020,20058,293875,4995452,62670,513141
25069,0,3205,61250,14679,3116,15177,4424,369,1718,6218,12675
6796,0,162903,326505,243778,103869,56114,11288,9562,14824,5019,2463
6797,0,162637,268529,273585,134737,38980,16668,9400,26729,3170,3060
6791,0,6282114,7919617,9978535,14244704,2523244,512807,708853,6263142,303047,847482
6297,0,1420,2528,412,71,98,15,7,10,5,2
25288,0,1443634,3271301,6588771,1161242,11059950,4618357,490004,5067045,7472073,36660937
25284,0,4803226,6883165,1479422,10905284,1595837,44448,416298,2979470,117816,284245
25285,0,1339,19844,119,1407,518,0,1,14,2,2
25282,0,5814172,8288926,8517851,13066195,7751854,459982,1289416,14916059,1164789,6319073
25283,0,166164,539852,1699458,136607,257823,430453,41017,75000,132133,69917
25281,0,1004246,2632008,5940789,844924,10387344,4250797,429497,4195509,7552189,38480041
16705,0,891305,2052342,6467317,619799,10393111,5245326,412278,4037375,7564454,39213500
64675,0,634084,893402,206329,888235,150075,4164,28080,170501,6473,12616
17252,0,1197583,11579067,1531705,5077469,2986908,137486,374893,1662941,208670,549947
17254,0,1349795,10284952,837185,3642179,1881226,44133,149814,1263773,63287,270166
17255,0,1765418,3209635,5084527,1194830,12636332,1907227,450166,6684143,4746858,35210198
17256,0,1252378,2772273,6257721,1009034,10830617,3709261,486196,4774294,6990268,37755239
63026,0,1910374,2376984,8924280,1295202,2636761,1858576,505025,1267740,1067155,849155
