28995,1130
28994,365
28997,1130
28996,1008
28992,365
28998,278
19399,752
19398,1130
5980,732
5986,1008
19390,206
22260,303
22263,732
61171,1130
25062,303
25061,752
25069,1008
6796,732
6797,1008
6791,365
61941,365
25288,752
25284,206
25285,1130
25282,752
25283,1130
25281,752
16705,752
64675,666
17252,206
17254,206
17255,752
17256,752
63026,1703
63020,303
63021,1703
9258,732
63023,278
9256,365
63028,1130
63029,666
24881,666
24880,278
24885,752
24884,1130
24889,752
24888,666
12382,666
26023,1130
26022,752
26021,732
64902,732
64455,1008
64901,303
62368,278
3518,1703
61179,1703
3515,666
14624,1130
14626,1703
14622,666
14623,1703
14628,1008
14629,1130
62884,1703
62880,732
62889,303
30414,752
30416,752
13058,1703
13053,752
13054,752
13055,752
18701,1130
18705,732
29768,110
29818,1130
29766,278
29761,1703
29763,1703
29762,1703
1177,206
1173,1008
23503,666
23050,1130
23500,752
29434,1130
29436,1703
31232,110
29108,732
31230,365
29433,1130
31234,278
7180,1008
29100,1130
31239,278
29105,1130
7185,1008
29107,1130
29106,365
8549,732
12834,303
8017,1130
65881,1008
65882,1703
8014,666
8543,1130
8542,732
65084,303
10884,1130
4731,1703
22677,752
23122,1703
10889,752
60902,1008
60900,278
60901,1703
60906,666
60904,1130
8290,732
6534,1703
24708,278
24704,1130
24707,303
4739,752
65264,666
30382,303
15240,732
2308,1703
13619,666
13614,73
13616,1008
2302,1703
13611,1008
4723,2
11289,206
5846,1703
5841,666
11286,1703
28252,303
28701,1130
3747,1130
13531,1130
4622,1008
4623,1703
13536,303
28256,732
10466,732
11754,303
16394,1130
63907,56
63906,1703
63905,666
63901,666
62450,1703
3773,1703
11017,1130
62500,1130
62501,732
62505,1008
20889,1703
20888,752
64029,1703
64028,56
13289,1703
13286,1703
64022,1703
64025,303
13282,666
29659,1703
10390,1008
10391,1703
10392,1703
10393,278
10398,2
16936,206
16932,732
16930,752
7215,666
16938,752
7217,666
6217,1130
6216,732
6215,1130
6214,1130
6213,110
12221,1130
6218,278
15708,666
15709,1008
29372,732
29376,365
29374,1703
10574,1703
10576,278
21427,1008
21423,752
21420,752
21429,4
8846,1703
30628,752
30623,752
30621,56
30625,1703
7668,732
7662,666
7665,752
63258,752
1762,1008
1766,1008
29597,752
29594,1130
29592,365
29591,365
1545,365
1542,1008
14470,56
11113,732
11115,1008
14474,1703
14477,732
30594,1703
30337,365
8716,206
8717,1008
13841,1008
13840,278
13843,732
13842,1130
31571,1703
63935,365
31578,1703
7883,1703
5619,752
5614,1703
23262,1703
11563,1130
11564,1130
11566,1130
62519,1703
9259,1130
10703,1130
62218,666
25739,752
25737,1130
25046,1130
25731,1130
6774,1703
30948,1703
61606,1703
9963,1130
9969,666
16239,752
16729,1703
16728,752
65690,303
19911,1008
16721,1703
16727,752
19914,1703
19917,365
64613,303
64611,666
64614,752
63040,666
63046,1703
63044,1130
63048,752
9504,1130
65521,1703
65520,303
3686,1703
3684,1703
2518,1008
64929,1703
64924,1703
64925,365
64927,1703
26045,1703
26044,1703
26047,752
22810,1008
3532,1008
22817,1008
22815,1703
22819,1008
5050,1130
64451,1703
10764,1130
26026,303
14866,206
14640,1008
18549,1703
14863,1008
18545,1008
62319,206
62314,1703
62317,278
62313,278
13070,1703
13075,752
30439,752
13891,1703
18769,1703
10185,303
61765,303
29741,1703
29746,1703
1154,1008
23076,1703
30293,365
30291,303
15119,732
30296,1130
30298,365
15111,365
15110,1008
15113,666
29127,666
29125,1130
29121,365
29120,1008
25896,1130
25895,752
25894,206
31748,1703
31749,752
31745,732
31742,1703
31743,1703
8031,206
8030,1008
12589,303
12583,1703
12850,1703
8521,732
12580,666
12587,1703
12854,365
61782,303
61780,365
61039,1703
61038,666
65068,1703
10946,1008
65066,1008
61037,1703
61788,752
65062,303
22659,278
61033,1130
22383,1130
60928,1703
13988,73
11768,1703
60920,1703
60921,303
60923,1130
4293,1008
4292,1703
24768,666
23387,666
28651,732
24767,1703
65202,1703
61250,1008
61253,1703
65201,1703
61255,110
61257,1703
61256,1008
4743,752
4742,752
13670,1008
4740,365
6207,1008
5869,1703
5860,1008
5862,1008
28937,666
2183,732
25385,1130
25384,1703
28935,110
4608,1008
2184,1130
4607,1130
13515,278
2188,1008
4600,1008
13510,365
23921,752
6450,278
23929,1130
6452,278
12424,732
30915,1008
64007,1703
64557,732
64004,666
64003,278
64002,666
64001,1130
64000,752
15347,1008
64009,1703
64008,278
25562,752
25564,303
25568,1008
6185,1703
27791,666
6908,1008
9191,1703
9195,278
9194,732
10379,1703
10374,1008
7238,752
63789,666
63788,1703
63780,365
63782,752
16910,752
6239,73
6235,1130
12205,1008
12206,1008
12201,1130
9742,1008
29366,1703
63525,1703
29359,732
63527,732
63526,1130
9778,1008
63523,752
29350,1703
9774,1130
9777,1130
10511,1130
9771,1008
29356,1703
29357,1008
8867,1703
8864,1703
14985,666
8863,1130
14986,278
24167,1703
19150,752
62781,752
62784,666
26837,1703
1703,1703
1704,1703
1706,1008
14182,732
14185,732
15854,1008
15855,1703
15853,365
15858,365
15859,1008
14457,1130
14324,1703
11135,1703
14453,732
