EEF2K,4.20551842635,-11.9539002656,-22.3885109751,1.31366791873,8.49661498694,34.4687013421,10.5217612875,2.23020237495,-21.1093719342,10.8885199873,7.40315091414,-7.85469046298,10.4461801696,6.77221955652,4.50064286902,-4.14729580929,4.0591784833,-3.71498047833,4.92281646803,10.6185463601
TAU,48.4629712586,-20.9989022676,-23.8365010286,15.5678523615,-8.50870201669,-3.86166560349,17.935387949,-7.60354926764,0.28207621163,2.27407307178,-30.0258952378,-11.76325051,-5.34537252767,5.99917098626,10.9986279155,7.05480452539,1.15817114599,-5.25843960663,-0.387747657658,-6.76464600132
MNK1,1.40581729471,11.8092593,-13.0019358194,42.73405461,-28.2009423735,4.98463457757,-19.8726815009,-19.9608148196,9.3066612082,-8.54993276187,-1.60191943558,1.7445173162,1.93750147673,22.2346243119,-17.8332633039,-5.46790030068,17.8853717273,6.01798893384,-2.59453901057,4.11868521831
DYNEIN,-5.2777342989,-2.3298160705,32.194800849,-19.7246331211,-21.9641307114,11.4468721772,-3.44374276129,-11.5096979993,-6.83832795833,-19.2996768193,-2.33394008415,5.68498678216,7.89359649193,-5.12043936884,5.82559868158,-8.09571959649,19.4843649473,-2.03474622946,-9.20909764538,5.88372781622
POTASSIUM,-31.2704879093,-44.9273599585,-2.06095589914,-21.690136672,-14.6517911086,-2.51461690791,-6.88852003317,24.3630141341,23.3013785878,-12.341251484,-0.0470849742972,14.0931318465,-10.6524305327,-17.6603660547,15.3170409778,0.352200476614,10.4864736699,11.6949000698,-11.1029383924,10.9920435089
MEK6,0.829494043701,63.4844387889,12.9120680859,55.4115082505,-4.88980386918,-14.0495818415,-0.761167816141,5.59424953524,19.8199095953,20.3839994936,14.385978623,14.0285450022,-2.75231714397,1.60095512519,4.28183287892,-4.21865163021,7.77270073555,-3.53285157682,14.5036164238,3.4463985758
GABARAP,-5.57340574988,-13.835592278,30.8525910304,-15.2267511844,-13.1450918195,1.36572910072,4.01131705321,-22.732218072,-12.9547946116,-17.6475717626,5.98680724639,2.97533656104,8.59123661025,-8.38426771839,-0.2286103015,-3.27731164388,15.6023375252,-4.76070411827,-1.74142687694,-4.20299631393
SYNTAXIN,23.8740284522,-36.1381622607,-1.83750220283,16.5322348601,28.3088559223,-6.57428310739,2.7329536976,23.0000836828,-4.97100267143,-3.12493605684,18.3077846239,-3.59297591103,6.66222961029,-1.85894229556,0.33105528329,6.59510231893,-0.192959507365,-8.56686187768,-0.625346163067,19.3402340717
SV2A,12.5823190248,-39.9481958693,-27.075210007,0.340730102095,-10.2111801133,-4.88194524097,-4.35743438009,-24.3119260624,-21.0640533102,-1.27460311622,9.63722143435,23.7093836621,-3.59256446831,-13.0631048953,9.17202319014,13.3393312164,-10.2852973315,7.04341163201,8.8200924896,11.1373336779
ADPRIBSYCYCLASE,-33.7946695553,4.64154167407,-48.2902694051,-13.8943772671,15.0456894298,15.4812857904,-7.56161766242,-1.23240872877,-2.61981277029,28.0363089401,9.12674446064,-3.42619801003,7.06413987721,2.02850792724,-6.18334373219,14.0522112713,14.0205788469,3.88054292973,-10.5567877737,3.06976740375
IGF1R,-0.445192609823,4.6653275917,40.6301891958,12.5074543761,-17.0583888525,18.9800452976,-2.73932303432,3.91577959365,-4.88403604022,5.61240675236,-10.6770655886,-13.9935066132,2.61677201942,-7.96655243523,20.8471500906,-13.3455853233,-5.74255200323,5.26559580919,-6.39467268636,5.94513063636
KV42,38.3460864016,-24.7034354948,-31.7186921777,-7.06497002925,1.6477007869,-0.532523965104,2.87619466539,3.66630312465,11.7445031486,4.68246671755,-11.797262149,13.63600255,8.45370419082,-7.43106039728,-6.96985579643,-14.5629176762,-3.18806319269,11.0234218094,7.6800870079,1.29604607299
KV41,-30.0149135959,-2.81665708884,-20.9428700165,-24.9450483947,-17.8102653847,-6.3556994122,-3.95482039352,13.4912478724,20.2298707457,-5.00365939917,-1.54631910824,3.24105539652,12.7654202828,5.08142727541,12.653649118,6.32117705454,17.7418931778,6.01874509562,-3.88250981285,4.31285736878
ABP1,7.63101658774,-3.38283266835,42.6809316863,-24.8170237502,-9.88907175321,1.49072232161,-6.02132787688,-17.6408054904,3.53550771284,-8.27271428663,-1.83900654716,4.1682556496,20.5928598232,-13.7305389444,4.29493466212,-17.8464437967,10.8832150193,12.2543291876,-7.33613557532,-3.11701059667
CAMKI,29.8625718135,6.72607797557,-29.7732759508,-5.99237824372,1.16884444141,-7.53218935992,1.47681925192,-17.2662306544,-6.22356234519,26.2258890488,-4.28047544658,8.97403399829,2.09449493733,-5.24136829873,2.88175632221,-1.28143330115,9.72604034014,-7.40948073883,-0.617924874701,-10.684998841
CAMKK,48.9058285961,-25.1089804684,-22.4024308747,2.56824703689,9.5521656998,3.09133567311,3.64282152432,1.49423700775,10.3106741357,12.5293388575,-10.9451831642,2.40522576147,-3.24948533009,5.41599719953,4.65610534188,-13.4954050917,7.00722328873,2.49173016897,2.00097525456,-5.06579087274
IKBA,-20.0256359558,18.8068678226,-21.5632182248,12.8174132271,14.7879808127,-3.67850463308,16.1979862695,-41.872874432,19.8932100658,-11.8237872154,8.06881992455,-5.81554750782,11.985426639,-4.66458153385,-4.44507495603,-9.67279150344,-8.92116559413,5.3469396235,-13.2954873024,6.29008848027
S40,6.46595203999,30.3680449281,-36.0348181119,6.24842737549,-15.0056387662,37.4499371721,-46.1472162205,9.73427321128,-6.07958219041,-8.06913484744,11.9293884261,-0.206541787101,0.269101612797,15.9436395958,8.94914734831,-3.21352305826,-2.4996717516,-6.50950062299,5.7456380013,-3.18310780061
JIP,7.68892944365,0.701914855877,-6.73030156658,33.0734406708,-40.0694149167,1.86212564732,6.1198540003,-2.72359782551,-25.6166174465,-8.47057213363,-4.36605482022,-0.221607324741,12.2330904167,5.48459923958,-28.4387847407,-5.4214821373,14.5396661287,11.909969083,-2.02189960848,-0.271579303074
COMPLEXIN,-47.0251472941,37.4636700908,11.5942427108,24.0363854056,24.4061743474,-12.3162630189,-6.30707981027,27.0901825356,-36.4375499553,-4.37996124493,-14.5143515196,5.07904420049,6.30485042767,9.6315527227,18.6197118802,-24.789452432,0.747600592539,6.45789180652,-2.40379142534,-2.14519320549
VAV,0.272012811218,-20.4371796321,28.6385351465,-7.54855555682,-12.1648845922,-5.810414301,-11.7879101679,-14.3503786708,-4.25065798702,5.47040049738,6.32328016102,-19.6909031103,-20.0735887577,3.56534935191,-5.05878718426,8.46051551682,-6.76165027411,6.05944955588,14.3322482327,-12.8319689987
SNAP25,21.2654598784,-45.6393892785,0.956310627198,18.4017558849,4.55760995584,-1.306816121,-10.6880672639,20.908155888,-7.64294229901,-8.82202240245,15.5236027163,-7.53232818972,-2.99613930396,8.58039327666,-0.865903783928,12.4770373602,0.423905092094,-1.09264660818,-8.83259945773,7.0966800956
SHANK,-15.1548925056,9.33356357331,28.4451587693,-15.9111425722,-18.8326028642,7.4388376419,-1.54223228122,-26.384330692,-15.1397535021,-7.47268185801,7.88604600253,14.9373940304,-7.92446935302,1.02956564357,14.8004606022,-10.3333350729,7.75276519241,4.65760193849,1.64650686871,-2.08438036811
GRB10,-15.0765752686,-5.07604338511,38.7739134889,3.94126407563,-25.8916617535,20.5753857774,-4.74960358735,14.7897068319,7.46822405574,3.03195852926,-10.0151980683,-19.172013529,4.54228778741,-13.2698301075,24.033004902,0.0896807424546,-8.86601198772,-6.23333861447,-0.0990343923428,4.12725301029
RICS,3.97587914341,-31.3852074132,-19.9572289895,-6.2265758606,5.4790585166,29.3920367229,25.2502079071,-1.91404915923,-18.2267479007,18.7821916463,12.8302009632,-7.80251679516,-0.391666886399,6.50498661768,2.7460472516,-10.3096344478,-5.98760438509,-11.9968523186,-5.64818645248,0.458814666582
CAMKIV,42.9669638056,-8.45036745257,-26.7354453541,-7.86444443771,2.96193798388,-11.0120881725,0.943903821225,-4.97054090301,2.61163586004,19.2660087176,-6.43863567061,2.07472313954,4.89412090554,3.50171351028,-4.71170449052,-6.47812038563,6.07461962733,1.66349485955,-9.87978647959,-8.79853312889
CAMKII,44.1931999526,-27.2250946212,-18.7016845129,-8.22462078934,0.502989583609,-7.52427647596,6.36362060054,9.58107322794,9.7754003102,13.0157417464,-5.51729220208,-4.64380500952,7.05829125782,2.89766373709,-10.5986870467,-5.42073780586,3.91029736529,6.47563534545,-7.85478239296,0.643556380458
PTEN,5.75418302608,8.70280106979,40.109703917,-2.07613728905,-18.0964435055,9.14356721032,-18.954478694,-7.17606927219,7.08820197287,3.38018880074,-7.6863923048,-17.4698188669,20.8845628793,-19.5994870073,5.75758803056,-14.0104980969,4.91774868655,4.96342466495,-10.3858585263,3.62284019692
JNK,13.4746330263,42.5709137161,-5.72380520157,51.3890516036,-21.6462289923,3.99240188948,-2.04916308123,-5.09481450761,27.2747391395,17.39140601,2.11596869451,6.64555168916,-1.23463264209,1.51922839582,-1.75185993549,0.552163853286,9.4179458832,3.56275986335,4.25811520413,13.7827532165
RASGRP3,28.7527379658,-42.3236567592,-7.3320763509,21.8491500637,-12.9451602288,3.01081577407,-9.82954886455,3.91237990013,-14.8307837865,-2.07957348527,7.39912667914,-2.97769035711,-1.91398717534,0.785636169346,-5.09486662923,8.74209537953,-1.26319469086,11.9922267544,-1.61594951932,-2.07433917162
SYNTENIN,-3.53120858829,-39.2424842805,-12.5530952727,-22.1276232499,1.02443592837,-12.133011043,19.0133557411,5.22929473152,4.89591534862,-18.5231426624,-0.145912179793,10.6029751793,-0.400647961349,-10.2577890287,3.04051841604,2.79110579797,-5.3873494924,2.73811631019,-4.87940512429,4.81586014051
CRIPT,-11.339328753,-7.35328058636,18.876217558,-30.8336824752,-28.0751289126,1.23246845728,-0.455957385153,-11.5311458394,-8.89307325345,-12.0635693468,1.19408684817,5.72550164304,1.01765350483,0.775466976057,9.31164519022,-9.77880209499,18.9609711809,-8.38290768408,4.96708692069,-6.0753415733
GAP43,28.3505312236,-29.5563517106,-1.71178530655,26.8360236179,-11.2538164924,0.968219876063,-24.743842112,4.0453614875,-8.41820456891,-14.6031466961,5.48696024785,2.42469932908,-16.2549529551,-1.6660925728,-11.3461291068,-3.51965085935,-5.30509379409,10.2766714786,-7.7142812432,-2.6297321136
SSCAM,7.91263941911,-28.7733068063,-5.48653487584,-24.1729861808,-11.8714019346,-20.1583687228,10.1935873586,0.078024409883,2.92769389118,-6.45779733491,12.8465603913,-7.80401907747,5.65359147954,19.7013077749,-6.21802294804,-5.04960624805,0.209374490808,-14.9831134332,-1.65246235736,3.84931447072
ENKEPHALIN,-83.8745881756,-9.80009027421,22.9441715159,-13.1907154943,29.3666402161,-13.3996439926,-29.4407789303,-35.7094303879,-10.1434163983,8.63385573541,-1.82386786019,17.1794257456,-0.0824188363374,13.5527558905,-2.42205812013,3.99643674451,-6.44091877811,-1.77791212733,-6.99938056862,-3.83583309614
M2R,-39.1515299728,-32.2905798091,27.1550947127,15.4315941007,29.0697856472,19.6075855606,-10.0613325461,10.7064753205,19.7940351831,-1.13846451537,-4.8817954833,-2.5916690859,-0.228400431121,4.27054254832,-1.94212964973,-7.58154831716,-3.11069739061,2.57667585418,1.19640076067,5.33599832018
MST3,36.4045212333,-47.7931025124,-17.2077937746,-2.20061716893,12.0853099262,3.95195596921,8.9630680105,6.31191070969,15.359984878,-7.01950077137,-14.3116633542,19.1336621031,0.00292259084958,-0.261479517208,-9.8329871851,-1.61184612819,1.63386694694,-4.02712803466,8.38842494988,-4.44049616865
ADDUCIN,37.8936684228,-48.6152895465,-8.53031004619,12.4518857244,-0.695165539766,-2.54617927963,-4.61707416758,14.3782998114,1.02384219116,-4.97469536782,-0.956369271147,0.57404097537,5.09063092596,6.69343042645,-1.11168863102,-0.337640058534,-4.4617217593,17.1903324532,8.07681801906,-9.48186942548
NFM,17.2656808004,30.2277874864,-30.1197634844,31.8593888275,-6.77791989192,4.0715104587,1.03579174957,-6.71977952769,4.10650127299,3.18722669399,-8.45684504371,0.404873816035,2.74429281803,7.20577881174,-4.20842272059,0.251121645905,17.9208896102,-10.9340448945,-4.42729246322,4.99601150399
NFH,24.0526535555,12.4978599307,-32.0970000304,22.4943962626,-4.48327523495,-14.6660149845,2.04003828435,-2.16175125795,-8.00624474696,14.9397091027,-4.60695754978,3.62309457755,1.00611973323,-11.5190826351,-4.11841365942,-2.26313513446,14.9459688344,-17.7431158485,0.494781163922,-5.87382014626
mRNA,-0.626982062541,-5.768386437,-7.1529878826,22.0173232771,-29.1377943968,5.66640087973,-38.924213886,-13.7270722113,20.0479670012,-14.5134101864,9.76790530532,2.06752985075,-3.73564166494,19.3502232456,-11.6481033098,6.01822217041,1.44090828521,-6.79909832179,12.9249394589,2.47903778298
PKCE,-20.6655163038,27.6544014032,15.1779123765,-27.9324142148,-13.4793176659,-8.02810663953,26.3905911019,8.19219688335,-7.25147432966,2.85966507775,-9.58760147976,11.8208043895,-35.904569965,4.7718325804,-8.18595432697,5.82043988685,10.288305868,2.4913455922,-13.9552724117,3.99486858045
ANANDAMIDE,-81.4821580527,-8.48617001114,19.8338126796,-13.7157313522,27.6276045522,-12.4133520526,-29.9146155182,-33.0634799241,-8.84444883099,8.86610726467,-1.67391867033,15.6259690924,-0.875135557578,11.1204179604,-2.50602375459,3.66257783576,-5.73764850788,-1.27618403348,-8.23823614007,-4.31280754
HCK,2.59930387053,-20.3495881181,14.1718146302,-17.3346745916,-16.3168526032,-4.65284115598,-8.09240298974,-17.463708,14.0879956016,2.24559981295,10.776068003,-2.44324141164,2.97832384514,19.5480300449,-7.77914578475,-10.3633071373,11.7384839246,-9.63735035874,15.745134605,-0.568180475473
COOL,-8.75689902993,19.7884699685,26.2041790101,8.87721466695,-21.7518448351,18.5552459273,12.0914614596,-13.1049285145,-20.2855217639,-4.09025382011,-11.2708798215,9.55110428165,-9.70877084135,8.11293115044,4.10732979175,-9.7779723373,6.6254517241,9.44107942003,-4.92898607803,-7.00456470819
MERLIN,-60.8560651753,3.59168207478,-44.1623352977,-11.2458938186,33.5942812794,17.1169350255,-12.9120475293,14.1135269718,-4.30374627302,37.3445212273,-7.34360405913,5.43204558683,11.5706082935,13.3279207348,-13.9140393579,10.1390209389,7.85248565142,10.430679253,-11.588291734,13.8232578279
tRNA,83.4034026891,99.7823471012,19.9457911468,-41.6401359068,21.5871173031,13.956938201,-14.5825098719,11.4269331826,-4.99601414016,-1.49856230734,1.25582758817,-4.75920825793,11.3495793455,-2.2474238596,-8.43324371502,1.06477665027,1.39919507144,3.92685743282,6.9075272339,1.63275644808
NOPR,-35.5459165139,-36.224755087,28.3974471678,14.912974148,19.1870920624,21.1147972244,-12.059044416,12.9183170148,21.4665269178,3.33331988403,-2.87652083353,0.605356480944,-1.95104819194,2.46598795021,-0.430445735931,-11.0920994027,-1.70812424391,-0.526298377336,1.37024836097,6.34376035122
CBL,-0.829960183605,-7.32568404587,28.4079946875,-16.3450305865,-10.8672263065,-9.97067425062,-15.1117733885,-8.72901030537,8.93073843946,10.2810981549,0.794047278629,-18.4748201577,-19.0054829613,-1.72401559057,8.7324774623,15.1230043053,-1.05021715742,2.05356281408,6.18333088245,-11.277679714
PERK,83.4034026891,99.7823471012,19.9457911468,-41.6401359068,21.5871173031,13.956938201,-14.5825098719,11.4269331826,-4.99601414016,-1.49856230734,1.25582758817,-4.75920825793,11.3495793455,-2.2474238596,-8.43324371502,1.06477665027,1.39919507144,3.92685743282,6.9075272339,1.63275644808
CBP,49.1023695853,-14.5898549659,-20.0543145268,9.70071162326,2.2546581362,7.48487386158,12.1407633501,-4.59603923721,16.1563090806,4.95768961765,-36.614225456,2.76214048741,-8.16100021769,-8.12468866344,-0.191914072457,-1.2692271809,-7.76349855805,-5.3647674436,1.13323520757,-7.31326711631
GIT1,-16.5933752137,33.7668610805,25.4675989629,22.0883253287,-30.1069642075,26.446548655,24.7673225012,2.05643371244,-6.22779327753,-15.6330010445,5.33969187591,-0.292902708303,4.13747136071,-10.6949400339,1.96378892094,-7.79407381862,-11.8275343249,11.4219061111,-2.16614183084,-9.60969943079
NASCENTCHAIN,-15.8224287642,24.3217743139,-58.9456446325,-18.4534210914,-15.0240936105,13.0963764139,-33.9154480903,5.63627712896,7.49266003081,-3.34022687291,1.88239509297,9.47029066863,-0.0939575800402,4.06543800947,8.08438199654,6.59071336443,-0.32301182733,-3.50566193009,-13.4311593218,-14.0779223478
NOS,49.3161055305,-25.6903685144,-21.9426259251,-0.839987189496,5.95204664239,-3.10225282623,1.350905585,1.48813364402,5.4024908546,23.4860851567,-8.55846023855,-13.0733223182,3.0713257732,-0.639930990855,11.8013837584,-3.39338593573,5.11533056377,9.1337445358,-7.86510519109,-1.54197933242
DOK,-8.38783081875,2.6731298287,38.5388105037,15.7183050754,-13.0016247356,25.9329188638,0.814669996499,7.68116050265,14.7972727606,19.1632988719,3.26822850369,-11.5116885796,-3.21566207482,-0.997040724442,10.6137349089,-2.18325018479,-5.95404841099,-11.9716257179,6.12891024384,4.62729590537
RALBP1,-21.3277525764,22.5614973878,28.4061105287,11.1908476116,-25.1955723003,21.1281707752,20.8343510878,3.76621367438,5.80378126867,9.41433044913,9.73176352503,-4.07633699662,-9.69727719622,-8.67152097272,0.741310054926,5.14350061173,-12.25828406,-4.7035906249,-9.46743827974,-1.9928620391
NT4,-56.138955358,7.32351087392,20.9596904851,-13.6151566153,-31.9623226999,-6.39732053842,-1.99883826142,11.0848119425,-5.55424232295,0.421020098991,-16.3570766539,4.92311661126,22.7939451433,-2.58399615331,-10.415209789,12.9707384048,-7.0626112233,-6.39106326743,10.9391091732,11.9231437011
RET,0.772640005989,-5.82474641615,36.4247109653,9.10136140642,-19.0767475201,5.32298034084,-5.68867265121,11.1507335608,4.23915423204,11.6580726389,-10.1843149646,-15.509562877,6.83491129688,-15.5534520023,12.3834335265,0.933456378183,-7.42541229901,1.14938608348,4.61979473035,5.43151150261
XIAP,69.2712940804,47.0252045884,32.1984955789,-39.1186480048,7.48587582557,-1.04400759585,-14.6594312395,2.9239130927,3.41419498311,11.0223479699,2.1232573332,14.6633619595,-11.1271673491,-6.26429306981,2.66815736759,-11.4366655944,-16.5122666633,-9.23305392895,-10.4092826034,0.299704582814
EPAC,-19.1930202755,14.1543122052,0.892994601858,-1.83764220069,28.3142553091,24.0486936878,26.8074319675,-23.9452840086,17.764306335,-12.2397344548,4.11439881947,-11.4053575235,4.33103622742,6.72737542491,-1.29494128878,6.52045757579,-8.55995104959,-7.92734540781,-11.4055307549,-9.39708559002
NEUREXIN,-37.6858037247,1.15769763745,-15.317325358,-27.2348445507,-17.6176454703,-20.3044338347,10.4100165914,26.5313137832,9.36406089554,-6.34656081373,3.10987324409,3.78777021272,5.74320886632,5.50203468914,10.6917720876,5.86521157715,2.55047688655,11.1498391306,8.68122415972,-1.38751042771
ADAPTIN,10.763226562,-23.5309891281,41.7045617103,-21.2179301705,-2.66546617256,4.78442037196,-0.66942443247,-13.6057758478,2.65128310797,-18.5297841117,2.00230357397,3.89248527463,23.1104856865,-16.850936253,-9.16102437667,-17.2689162266,10.873456703,10.5748991199,-8.81549524073,-0.928824924331
FILAMIN,40.9083837069,-49.2494442899,-23.0614495422,-5.86409289889,6.74737973451,1.7806914662,12.1645322202,7.36492528044,16.0314382531,-4.95907084146,-12.7473572147,18.9554740912,5.10852898078,-1.72347371509,-13.0166531178,-12.0200549149,-1.81673015762,2.99039778549,13.3560319059,-5.40260634884
KIR41,-43.4206735254,-5.47517586954,-3.94726653317,-27.3517437468,-18.4935692089,-16.9751025137,3.42864691085,28.9138638089,13.6742500382,-13.6730024649,5.67851329153,3.12875474237,0.482603380512,3.28605013031,19.1447699675,3.42228749939,11.2087393662,6.37457759012,6.36392460884,-2.30169481147
PHAS,4.62902137097,36.1942759821,-10.7371377625,0.0404269050914,-9.25347588617,28.028563175,2.84706378326,11.4925113563,-36.2754608253,-2.56804610293,-15.5868968172,6.4755076238,12.7583648758,-18.976987449,2.16581153892,-13.8260593305,-8.7434913032,-8.25765549338,13.4540814268,-7.79619618745
PHAP,77.0565687622,101.390442667,14.1104699495,-31.7829472882,22.3822501618,17.9156948838,-8.05511845182,3.998209484,13.3324800237,-6.86723610753,2.98919181184,-8.23529038559,11.3309490173,7.11591209739,-3.20198176294,8.67909245683,8.78369262938,11.8293043852,2.65504215184,-2.20441163782
CaMKI,-38.6575608407,29.2441867711,-27.2345814736,-34.1776920958,8.77820622246,24.0110677263,8.89097946396,14.2423683343,-5.87593276009,6.74570281727,8.46254615376,0.500262754482,8.92894181242,14.3053534821,-1.78218418367,19.5356360825,-6.95675810974,3.87121379297,-3.15092214277,2.23109268735
RIM,38.39039287,-44.9375981592,-11.7063484793,-7.63007001697,8.14071181312,-0.0952681816813,11.3282367854,11.2565603924,12.4540945304,4.14622001288,-4.83304145845,12.1163822142,7.99242247081,7.87745020763,-13.476936338,-5.48554343128,2.99462296605,3.81019541925,5.71574346558,-4.57924576024
EFA6,-85.179815444,9.55104039214,-19.2273002107,11.812837598,22.4027101517,10.5397742984,-6.94822538892,22.2330075556,-16.8242775288,34.3664845326,-11.4518075236,-3.03110752451,13.9066959791,-14.1842386717,-13.1165179551,5.83765922988,10.8234372597,-9.04181750409,-5.29141281452,-7.80474084362
DOC2,14.1642332122,-39.3375037962,-29.2746620605,2.59315970042,-11.2705649289,-4.14296810178,-5.92482737168,-24.1002197646,-21.200958427,-0.588777088635,7.94320880448,24.9851867697,-2.91846967163,-14.4738804883,9.93893823112,13.7453153849,-10.9122829158,9.26088082825,8.76800549586,11.0106477835
PI3K,12.5376095619,-26.9446933489,28.5321519759,0.0747716132755,-15.9480618251,-6.38220088024,-11.1171868352,7.91511211366,-1.5753197911,7.75579178679,-2.96127597692,-20.786105287,-17.135444701,-3.83710633505,-2.32031574121,23.3286704262,-4.25274006971,3.00465840275,12.5746681982,-6.33908615222
GELSOLIN,33.9040696349,20.7475836464,25.1428625797,-19.2646548316,3.12131016825,-19.260570274,1.18189200889,-5.76141257301,8.26443892543,22.4198692954,2.18375666609,9.74976743991,-11.8789417579,-7.43092014164,-2.81727599681,-1.77463134406,2.21481241016,-0.346926666426,-6.75471025945,2.67411371888
BETAARRESTIN,-11.573551974,-21.7211140405,9.77236419856,-24.3990233586,-5.00261052223,1.80353129573,-3.67719059982,-21.1940704273,-20.2598737994,4.47321591077,24.2993221953,9.13117005438,-2.71308437414,-8.07439964153,0.811353388635,2.65869039339,11.0651295822,1.93384579665,19.4135558894,8.33559437619
EIF5,83.4034026891,99.7823471012,19.9457911468,-41.6401359068,21.5871173031,13.956938201,-14.5825098719,11.4269331826,-4.99601414016,-1.49856230734,1.25582758817,-4.75920825793,11.3495793455,-2.2474238596,-8.43324371502,1.06477665027,1.39919507144,3.92685743282,6.9075272339,1.63275644808
PP2C,19.799955049,41.4413426998,-0.780558948075,8.59862787933,22.5643513134,12.9466103703,14.4077644097,-16.5690813043,0.194594574977,-24.8041462112,-19.0337838676,3.68648736316,-12.2416205246,10.2686079092,4.27683118859,-0.550540780984,-3.75630608958,-4.53331302658,-2.43485636958,5.8571072781
DOPAMINE,-15.9186076652,-22.2854104579,11.9767990423,-1.21375133499,34.3317171947,23.2223377765,22.6972729669,-15.1441196728,2.58381122956,-26.843696941,7.16643458863,7.92000694346,5.9884064814,-4.05275332327,-4.27766635577,10.6303116219,1.73375456005,13.2828558648,0.35623806278,3.61782988764
LEF1,14.3752304866,50.1876207416,-9.49309976052,39.3904234588,13.7912815076,-24.7944212282,-4.47441520666,-2.58067835983,20.2359191769,-2.40046736669,19.4067972851,-0.959826963267,1.86334465144,-6.49637914222,5.91717690107,10.9099275917,-10.749833331,6.26139180317,-9.36646721632,11.8259589363
APOLLON,59.6106574852,78.172291075,10.3456439655,-28.4129233373,14.7892288107,8.59223712579,-10.9272551119,10.6239570595,-2.78447610531,-0.0819825246293,1.48752902327,-4.10499617129,6.78813640978,-1.72789594267,-7.08814217779,-0.525928303279,0.586709088637,3.01768938108,3.83701811993,-1.03016824397
KIR21,-33.9164861894,-16.174295771,-2.89306003184,-27.6166634221,-21.1580795691,-8.57953982607,-5.75398935383,9.75420589453,18.3993959428,-5.04954457627,-3.44283728875,6.73417650735,-1.70943776612,3.03523041449,13.1143673044,-2.0349118409,3.96828037588,1.99355662405,-10.3897759246,5.33080569141
EPHRIN,-96.4018199224,0.670218749673,36.5913305381,-13.2066462267,-5.50957459023,-7.53686958159,-9.54905832458,-15.4349283757,-13.6153915191,4.70057136188,-17.5196859877,15.3106070761,22.2366992868,2.31185302557,-20.4500401712,18.7388848739,-17.2958399442,-5.80363379274,4.63617103042,2.85478023443
