PSD95,12.3967553367,-0.49561541419,-2.45722646863,-6.98197724964,2.61069585984,-2.59028243693,0.363572888336,2.97321974309,1.95931126653,-2.04349952865,2.02437543282,-0.348568450642,0.448725685799,0.161988236491,-0.00746206845625,-1.07142999043,1.11452687521,-0.709047778838,-0.715548575054,-0.673499380463
GAIP,-8.79725776496,-5.51208454262,-1.518255763,3.82684905258,-0.332096603729,-2.4980534323,-2.13073287269,-1.94335730668,0.819633825543,1.72287057169,3.18380932981,-3.18687462814,0.0687384061669,0.4880337917,0.178859991894,-1.48684603472,-1.78337359954,-1.06193526961,-1.70419035333,2.19615806702
PSD93,8.87064439041,0.074945694465,-1.39803424668,-4.26963034086,1.2855867292,-0.799289742072,0.393243972177,2.52542671357,0.765274150319,-1.54668913959,0.739955756026,1.49367936961,0.687419296183,1.3960749512,0.133774142489,1.8142097424,0.451927304324,-0.619656179941,-0.917140097521,0.398261086369
ARIP2,-18.5263672805,-1.1013442169,3.83286129847,-5.35017038625,3.9852948447,2.01205864947,-3.42702007651,-1.11096373473,-4.22166588009,0.618487088952,0.444521198029,0.0780915275023,-0.526285427531,-2.01283906838,0.689956858955,1.80585848106,-1.32891324037,0.658643685696,-0.437051887115,-0.297724542308
CALRETICULIN,3.64925062887,-0.895506118225,-4.89467961547,-4.90117431398,-8.68378270296,1.0061289189,1.97736249221,-1.39259540216,-0.549145048189,0.218040573845,-0.857191128301,-0.207862522296,1.111620112,-1.82438532626,-1.27805472595,-0.574553536637,0.108900056278,-0.565087284513,-0.390182926766,-0.329356896895
GLYT1,-8.16571550636,1.91682967094,-4.34092145073,-5.61238904332,1.3348369414,-2.01070605842,-2.03459889647,0.203817192696,1.14900547323,-0.478870598068,0.0113405651566,2.55791543175,-0.188007593163,1.58355671376,-0.572520632982,0.934001231386,0.546793194245,0.0715339738562,-1.24069302316,1.71839225956
SAPAP,-8.57766780417,1.77799686864,-4.12253477515,-5.17476899401,1.20609398838,-1.77835408542,-1.88448458793,0.193882303945,0.976388556056,-0.563395753879,-0.0505956014623,2.07251860528,-0.332377028793,1.27233234397,-0.0504947222294,1.12975819642,0.795699269651,-0.35660061006,-0.880023783439,1.79670331989
COFILIN,6.6360585779,3.77292391388,2.25510177364,1.71774646258,0.981359320014,-0.923470071415,-1.24273519819,0.0825110814432,-0.237976565917,-1.41197101017,-4.31611246682,2.12036315102,-1.85226968652,-0.770935292558,0.798995172605,1.1792454828,-1.42123286007,-1.40899769611,-1.5391522254,-1.4096832065
ANKYRIN,6.12450059631,1.2572305781,-3.28005741647,-0.0010297250019,-1.55713343609,0.0517806894819,-1.14477446215,-0.0606693656983,0.611143230297,3.13374322396,-2.67156926113,0.685861881671,1.37643820749,0.986675737625,0.706012283674,-0.238613907081,1.2455553593,0.316687545385,-0.921167824036,0.552812535504
RYR,10.9306788278,2.25429444926,-1.35764330997,0.0365315652893,-6.8465717964,-3.04201579152,-2.16489158186,1.79212465681,-2.42569990293,-0.946576247762,0.182409861662,-1.18578765286,-0.16488512458,-0.228922598404,-0.0242530063938,1.12406409519,-0.0542619356336,-1.04192418971,0.641764066429,-1.26835609579
EEF2K,5.75166646654,2.35466879632,-3.91389897286,0.757442667788,-3.44655624048,-0.3014939343,-1.02014213124,1.64064271445,-4.76739975859,-1.20668728297,1.20098698573,0.404514893451,-0.0672614310174,2.64367725947,1.22342386573,-2.39511000998,-1.85934176441,1.19417255182,-0.0184134601589,0.319981793095
