61519,0,138,960,168,25,59,5,2,13,1,1
19713,0,901650,3496109,463953,1468426,5718955,47910,50849,3173041,613276,11898579
61513,0,276393,474217,435248,139078,199723,20259,61263,114374,26064,29420
150398,0,1447449,4295149,2129489,5403996,4345120,139422,366045,3058809,569503,2137558
150399,0,0,18,0,0,0,0,0,0,0,0
22461,0,22,160,34,12,9,2,2,0,1,0
15417,0,283580,1375665,268066,493538,113126,16553,12646,51472,4161,6927
4448,0,7,43,0,0,0,0,0,0,0,0
177795,0,686,3607,670,424,112,10,17,76,1,2
13733,0,11552,104782,1023,27062,1013,2,188,311,3,2
165284,0,524839,1683803,3193188,653139,4481705,2827813,433170,2125952,2104606,14573350
111537,0,506466,1397592,3706366,901807,4680638,2086936,295891,1812719,2371487,14644760
111534,0,168767,263175,84455,53916,102567,2205,9172,44427,6267,14150
28998,0,45674,98826,22735,26391,8545,404,832,2148,357,206
166555,0,758314,1145589,926047,1918621,754938,51206,127642,1138094,126961,292951
4029,0,190890,296664,551664,228893,283334,104720,30905,220778,108171,142566
177227,0,830709,964797,1916188,1966631,915276,134973,175009,1560839,201284,465559
177225,0,346634,410293,694602,122708,433540,82912,56783,181394,91736,138658
177224,0,2,18,8,0,2,1,0,0,0,0
60914,0,55420,351152,11447,57044,18737,338,1309,8448,471,1012
19398,0,3724,33439,7609,2506,18071,2473,363,4280,5685,14380
5980,0,193455,309293,190084,196257,98557,6585,11464,76237,7015,13909
165779,0,303334,351818,908233,174310,1651489,318502,100770,1342673,526799,3949838
161071,0,898783,1075389,497368,1930455,573624,18398,142369,1164655,53972,213902
5987,0,8773,29750,2662,4552,2232,59,178,653,34,87
132644,0,187194,351280,280189,69251,162530,26125,21576,50340,26187,30099
177228,0,43134,127497,1264547,36473,784351,2844969,59045,442354,1878302,5026112
61179,0,848,6173,195,226,368,5,21,68,14,19
8807,0,94006,280099,102928,118042,139122,11686,8460,50448,26206,44275
19159,0,738348,2915230,1296188,1375651,5638392,183911,178601,2551079,977448,12796209
160891,0,2397114,4025487,255350,5587088,2843725,8597,76525,2739517,83484,1157748
160892,0,6683,34135,392,2849,522,1,6,59,7,5
160893,0,37,353,12,14,0,0,0,0,0,0
15267,0,4426,11479,7974,796,1863,405,199,209,199,65
19156,0,777159,3154851,692336,1404177,5774244,81880,60107,2560063,842151,12652070
19402,0,14235,59350,17264,14862,18159,1774,2754,8501,2906,3284
19152,0,282,6184,81,1118,93,5,29,14,2,2
16671,0,425260,3298719,498978,1332062,923531,40127,43744,251728,77642,204122
65270,0,28665,83550,10915,16924,8905,315,1146,4442,377,429
277918,0,89454,114137,15445,52662,8841,151,521,5861,65,217
65275,0,2,37,0,1,0,0,0,0,0,0
16679,0,1835361,4865951,363046,2627521,3562716,15972,93484,6258560,240978,5785491
150179,0,1010129,4324774,4299239,5340173,4461817,514707,491468,2960791,962807,2313064
177005,0,78459,582417,45573,126595,74811,2290,745,6660,4470,18521
25069,0,1280,10337,521,257,2737,98,80,736,504,1252
165914,0,11062,30536,7814,7785,6763,622,973,5561,605,1618
2555,0,2777,10220,405,2421,205,2,35,44,1,0
142814,0,284321,388054,680287,117391,377060,108835,45590,133133,110434,147933
22008,0,236183,360783,296432,118710,280276,54497,20244,220794,45118,159019
6152,0,287452,421637,165840,97682,133998,6057,17191,59094,9856,17214
149337,0,74506,138402,6371,91032,4085,143,267,830,187,124
61192,0,303,1845,170,387,80,2,1,11,5,2
142811,0,1426,5453,812,237,338,27,35,45,11,6
142812,0,711329,580585,34377,1625756,97286,153,5210,396915,916,28188
118046,0,716121,1621235,2682142,848302,5118644,1274150,244919,1921435,2352217,14185343
6158,0,2114,38898,305,5810,337,2,7,104,2,2
12708,0,13703,76699,3957,29874,2415,66,240,1498,38,35
30646,0,1355994,1897493,6347296,1254949,5000688,4445283,701045,3328282,3853947,6292907
133432,0,239224,320592,82775,56585,89869,8624,12037,27879,10395,9660
13602,0,728,59322,310,5134,617,6,0,38,2,4
176928,0,1598838,2406384,535530,2482993,302427,16696,80220,289441,15075,17906
4737,0,805654,2630816,3266903,1451360,5197130,940151,477658,3237733,1210997,12084694
15350,0,537800,1386064,379746,541889,110956,14374,8390,88296,3949,7934
6791,0,692836,3658857,1200234,2322240,1088547,118815,148746,440614,115972,221005
118126,0,1732,59206,179,3439,0,0,20,0,0,0
118125,0,1142821,3684915,1418455,2720983,1232749,127565,131060,591201,163618,261935
4739,0,877236,2772433,3393859,1508751,5279754,866898,407874,3255785,1177536,11942106
2312,0,3534,9588,346,281,246,9,3,47,4,4
118121,0,816,6398,985,241,116,82,5,46,4,56
64708,0,58406,143010,17994,161737,5572,258,295,3526,146,74
25665,0,2511453,3465715,3772735,4482578,1095068,189875,220469,1321077,105664,181710
66698,0,208188,550917,501172,61869,1801170,623553,45005,463397,1120897,4397375
65876,0,340916,573436,543724,238354,1681052,117016,60972,1202909,408877,3942078
177640,0,695302,1760982,845809,858426,224769,66518,16529,98542,22370,26625
177315,0,108746,190306,28281,48306,20451,832,3540,7877,811,680
65872,0,166724,462166,585247,150283,1571567,300096,46597,658654,621416,4604803
165358,0,2557,19678,1841,1679,556,67,62,108,28,9
140541,0,43867,71722,93345,19285,55499,19172,6600,24382,19820,21969
166482,0,112,374,0,8,17,0,0,1,0,0
166485,0,87246,420947,17686,91441,13733,380,1049,4263,132,312
120051,0,181391,388892,650643,132013,1630699,323807,53650,686950,646861,4608384
63739,0,6755,35055,5470,3061,20173,454,386,5851,2768,12988
30209,0,17795,65471,3036,10249,3821,118,488,1342,141,124
119316,0,185,593,80,9,41,6,4,5,0,1
161853,0,1151956,4578494,2909262,5139709,4291154,278123,415461,2634173,761627,2105032
25283,0,57692,294122,978782,221587,80028,209507,9575,36433,45596,35707
22717,0,902963,4740743,793554,1678265,4567925,94280,102174,4569423,583039,9251118
13599,0,242035,608439,424281,117202,1778183,359887,33160,575467,885455,4289394
25119,0,181,745,271,21,77,19,1,3,7,2
61996,0,450645,1290454,845426,1475451,650302,92753,88749,540798,139862,170546
65474,0,48693,85265,21723,23503,5778,654,985,2114,253,138
25110,0,207270,847994,113943,489862,114386,3570,13041,74327,5589,8095
30847,0,27752,63739,4107,15632,3672,122,252,1066,86,87
166733,0,685,5563,432,234,76,8,12,19,1,0
6194,0,256577,584618,146291,256201,52753,7030,8346,49440,3539,7131
140897,0,3877,15424,4791,4304,1290,202,219,718,88,51
64536,0,5670,27410,448,2030,800,9,4,108,12,14
141236,0,344783,390705,98701,155614,105547,3105,11159,57237,5558,10019
7991,0,236,4072,149,70,105,5,0,4,5,1
111532,0,49377,83435,42872,25673,30314,1984,5394,21059,3354,6635
63930,0,65235,68649,120652,26240,36762,34381,2108,12229,17219,21670
2269,0,1195747,1635545,4802161,1055829,4136570,3396411,729513,5146782,2509172,10484078
63936,0,1417277,2349316,5095552,4125637,4574911,1294489,618786,4717094,2227743,4844817
116787,0,119515,215056,67884,40506,55982,4378,6025,22587,5356,7049
19570,0,713016,2840339,1802847,1052411,5907678,892871,191665,1919843,1685220,12828397
7881,0,2249,9858,1274,173,415,93,19,85,56,51
63938,0,331429,397033,234677,144296,94673,14064,19031,39307,9325,6952
7882,0,93177,218496,106007,126079,45312,7191,8209,29598,5669,4366
162254,0,870,5227,875,129,490,63,73,24,54,28
8551,0,39878,62685,86783,15756,58787,29688,5655,19666,27224,21947
17030,0,2164085,3194736,2231756,2293083,4396321,270707,408621,5853704,800080,7685790
60911,0,69,5540,77,22,151,7,17,48,15,30
20747,0,13092,51089,2145,23313,6069,92,111,1300,153,316
124599,0,152369,262365,1415563,99264,392402,626621,55279,124063,323731,265784
17035,0,2342147,3644245,4413871,5392440,1782633,519653,545311,2180641,431968,511198
2444,0,280,862,154,15,48,3,1,3,1,0
12379,0,688,5145,1995,131,126,38,19,14,3,1
139804,0,98185,192321,39432,54664,30682,2282,5856,12199,2298,1652
2448,0,6224,20837,6403,1436,1130,248,208,162,93,30
63029,0,768401,1056927,1354967,1854614,828434,136475,195375,1449860,199856,452771
7866,0,1945,10714,4438,1309,2009,739,179,685,409,316
176066,0,231504,246933,124225,104144,35998,7453,3583,17849,2680,2489
7862,0,87749,302359,88310,103454,96139,14093,12898,43288,15276,23876
23697,0,57127,78701,112347,26466,38039,25050,2473,16242,10660,16347
24888,0,49557,465659,46726,137281,28055,2054,5157,8125,948,587
61584,0,44093,291500,16935,39597,38468,646,1895,17671,1881,5422
138608,0,50941,179305,1120184,45333,869422,2245582,79573,452739,1684145,4991515
138609,0,28378,51186,3819,17448,2018,66,124,853,14,31
2044,0,349353,1246268,348495,814691,326865,24576,56967,207538,35237,41861
11304,0,60264,278948,53867,77357,113863,3854,6527,45314,12082,32370
146659,0,125418,386600,112405,159780,125189,14606,13313,134240,19484,48225
138601,0,33865,96725,8476,16911,2718,158,575,1316,22,45
16813,0,189,2231,40,42,85,2,0,12,3,4
197855,0,73631,500776,32013,90104,62641,1854,585,5442,3396,17668
163036,0,58763,481926,301151,430459,9846,4732,1368,6151,803,157
148410,0,16088,19558,1506,5316,188,21,52,40,0,4
2049,0,7271,27278,39971,2181,4194,4505,652,460,903,181
6379,0,14885,89009,38183,7500,5758,2747,214,468,566,223
26021,0,172966,347091,334455,172334,135600,46356,20968,82962,27788,25145
64902,0,149208,164159,23535,139035,15214,876,1602,17783,693,1404
124355,0,389854,462180,365873,132918,232350,35642,33736,76070,39470,33748
166028,0,10239,22053,337,6450,61,1,0,56,0,0
6370,0,259146,357188,155396,91052,94518,15523,19586,44944,10993,10258
11124,0,122423,298150,126721,82101,106995,18056,14883,43443,22886,19093
12123,0,67079,235087,614870,149058,78241,121846,8549,30441,40676,30612
124358,0,280100,340961,89141,97168,70959,4025,10917,27910,5067,4662
6375,0,1400,3901,418,207,426,22,40,66,33,22
10631,0,77932,729684,43935,727398,18418,430,1753,41091,231,623
3156,0,20292,33825,470,7948,264,1,0,173,0,1
10411,0,61991,136630,42770,21726,37964,4516,1440,6397,7011,10925
63814,0,929461,2129570,1943806,660304,5908383,1037326,199220,1521839,2510247,13353230
162742,0,4588,26469,5903,1663,2330,189,103,456,67,128
105512,0,213746,395258,56424,140921,191474,8432,13594,186421,26513,111556
105538,0,785702,2325946,1530260,1041727,5505967,504021,164925,2047560,1485218,13638472
10386,0,33,96,0,9,0,0,0,0,0,0
175465,0,92562,177303,128711,33943,33895,17220,4013,10578,5876,6610
10382,0,1,185,0,2,0,0,0,0,0,0
27997,0,13703,70817,9974,7764,8756,484,846,1874,611,506
160256,0,31405,96549,51257,13397,28514,10829,2032,6948,7008,9600
9323,0,0,13,0,0,0,0,0,0,0,0
160254,0,182731,385302,308913,64196,315495,91951,27242,87267,119568,134160
161072,0,1877,22029,3269,1231,1675,383,197,517,155,206
62465,0,195853,673394,88041,300342,72671,2954,7273,43114,2943,3401
135965,0,304203,450186,174772,77707,172109,23182,18842,52495,24976,26671
16924,0,272440,961416,3783198,281710,3343856,6627401,352878,1421592,4669974,15756741
16926,0,667568,1689451,4379254,1222383,4611414,2726739,725885,2687045,2332395,13043990
7268,0,196336,333513,315915,87373,72630,31882,18256,22504,9891,4719
163721,0,752773,744246,1551885,1201069,1160844,277304,204992,2143405,414518,1400673
163720,0,569116,554137,2082311,496830,1414212,1275594,160191,1314965,1074960,1829835
164416,0,27790,76436,13621,9670,7090,812,765,1202,516,415
160376,0,49992,84594,177640,18413,60337,90356,2526,11059,28222,30502
16929,0,961609,3562867,460037,1379804,5695100,85522,57226,2877083,577201,11622839
7260,0,3827,22693,13048,1998,6076,2472,540,2278,1617,2050
176663,0,83299,220477,800999,66426,1202622,936427,47779,340254,1339102,5040293
12234,0,355787,424115,606437,86314,390033,142694,50117,112550,130981,122237
63596,0,2375,7319,667,1736,125,13,15,141,8,10
12236,0,12538,35606,1897,6463,1237,24,109,340,17,11
125531,0,148491,369965,717899,131300,1441891,519942,57104,567571,915713,4691567
12233,0,153497,214237,1343281,97343,1210412,1426196,102308,851853,1233137,4490085
125533,0,6291,12377,4833,1040,673,136,75,102,18,12
139025,0,827424,2273148,2038388,944844,5293759,833462,310718,2462651,1608357,13337993
8958,0,74,825,38,13,0,0,0,0,0,0
14624,0,13548,25163,3385,5893,646,29,302,277,11,2
62646,0,669958,1763535,150189,2446840,108991,1272,10675,470353,1865,22829
14626,0,290321,395746,113524,106110,84927,11518,15049,38512,8966,9972
175688,0,334420,3438314,372731,690415,938106,56237,37050,201954,94234,205997
14622,0,149965,328989,737258,113360,1471333,523274,62966,518570,890303,4775554
6809,0,41495,74030,23619,13954,7324,1443,873,2487,443,234
264510,0,1812617,3235472,6640854,5556724,3863590,1211708,718486,4210643,1423190,2546479
3851,0,70,1226,120,16,773,97,16,58,221,1319
6802,0,23796,57989,18209,11025,4192,971,783,1253,246,134
122212,0,211257,284531,80217,222454,67391,5069,7696,75624,4316,11897
152049,0,692361,1986928,2455829,786871,5137093,1431079,336078,2011677,2117372,14068869
10567,0,18824,22787,2558,4651,3560,60,126,655,106,87
10565,0,9131,43581,3027,3550,3436,164,225,776,152,158
125240,0,11886,45517,30431,5967,3771,2601,528,760,546,190
160957,0,1480284,3661273,2915721,4364588,1367509,288726,313928,1274016,209977,288961
3394,0,762,11749,270,800,272,14,62,41,16,5
175263,0,463,19683,103,52,196,6,12,20,6,3
3203,0,197,729,48,25,20,0,1,0,0,0
10096,0,24512,189819,36274,59405,7162,1490,805,1500,371,160
30416,0,1760722,2401111,4043891,3628846,4296069,1034809,461592,5668801,1720883,5755773
157679,0,945641,2201074,473141,1369404,276641,21433,22013,169543,17647,17508
22810,0,266,1973,127,99,48,1,0,12,0,1
19150,0,655528,1631207,4315078,1215908,4691040,2406926,610462,2839919,1967972,13192745
65550,0,104447,162597,12495,41172,35770,94,1688,20617,733,3333
163610,0,37722,135470,2566,29608,3507,48,85,365,75,49
8838,0,140932,313151,63780,135907,73887,9126,10538,83855,7941,17595
