180167,0,14329,50767,28608,7580,6972,1816,1126,1876,642,358
61519,0,765,2601,379,172,130,6,13,30,1,2
184526,0,474,695,0,87,14,0,0,19,0,0
19713,0,438681,1494590,362728,696234,547701,12747,55607,267155,40723,75263
61513,0,257851,299783,485081,106929,316909,47939,28581,136289,60721,109418
23999,0,99877,227929,283116,79271,332272,48608,15226,183994,103772,350312
22461,0,119,853,53,22,28,0,0,0,1,0
180169,0,1007307,2360097,2804191,1794356,1738789,301751,391653,1832247,528699,734724
63763,0,37844,57053,21571,12846,24682,3331,3502,11505,4661,6482
177303,0,2295,18538,1785,4125,456,48,51,94,15,7
13733,0,18365,73178,1913,53041,2037,6,165,1025,8,17
165284,0,649360,2347181,1225022,1199166,735985,76014,162472,511156,93846,108249
111537,0,649047,1218666,2310246,507796,3416573,432739,194577,1844980,965749,4506507
111534,0,171042,270547,242742,72927,177121,16681,19006,61209,27883,37500
111532,0,41349,96374,76644,23880,23159,4563,3909,15362,2505,4423
166555,0,350262,433745,743139,741017,644414,71112,62267,1085737,190614,716922
4029,0,45782,181395,56849,58107,29377,1555,4466,13343,1960,2404
177227,0,330167,420175,768602,536951,672933,166683,61391,942210,279951,873869
177225,0,160016,211142,842918,79143,379217,231595,37162,132571,151490,196220
177224,0,7,63,8,0,2,0,0,0,0,0
60914,0,77165,330159,73772,29404,78942,4917,8265,24521,8886,11520
19398,0,4244,15511,3461,1364,5932,628,353,1821,1357,2467
161071,0,458351,573540,305644,947530,393110,14950,89249,864558,50215,247371
5987,0,6,60,0,0,0,0,0,0,0,0
132644,0,108980,253359,118329,46568,84811,8119,11172,33940,9367,12864
177228,0,42007,106532,411661,24494,610571,582055,25326,241441,666803,2567797
61179,0,1155,7319,668,501,321,37,36,56,17,17
24710,0,105752,167271,324102,56039,832318,164006,27153,393735,346654,2360864
19159,0,356950,738751,2930753,287899,2619532,1813867,223485,1425217,2039362,5240368
160891,0,1081430,2339407,3222264,1788720,1466099,323442,386822,1518816,399536,475963
160892,0,3494,124437,543,26753,633,8,148,164,5,3
160893,0,63,771,0,10,0,0,0,0,0,0
180562,0,1087,9415,1649,268,2770,383,74,456,750,1544
19402,0,29200,46796,46834,16694,37211,7364,3921,18316,9424,12450
127475,0,79715,166037,81726,40129,34475,3411,3648,9929,2417,1807
25062,0,19920,129299,23879,52387,8878,1000,737,1438,560,291
65270,0,56361,151623,57709,31110,37889,3893,4137,14017,4397,3803
277918,0,15956,31713,12694,12034,1365,665,332,363,260,111
150179,0,1103911,1555912,3626516,914087,2525871,801876,437832,2721736,1206069,2921380
183850,0,696,17780,41,2539,0,0,5,0,0,0
165914,0,2561,10132,820,2184,1716,89,220,997,155,222
142814,0,205627,284875,426551,90513,287418,71163,29265,113553,80166,117633
22008,0,234272,284965,59887,202449,108591,1542,5104,162868,3681,39490
149337,0,153927,359037,28887,262978,20984,433,858,9561,516,482
61192,0,34,199,40,26,37,9,0,2,7,3
142811,0,4129,34337,9252,1629,3197,893,131,477,226,194
142812,0,528456,617943,86531,804870,261927,4149,4144,870241,3027,268594
6158,0,526,16520,86,2484,0,0,0,0,0,0
12708,0,49746,96789,38409,68303,6430,1588,1691,7752,516,390
30646,0,1067902,2069867,1508044,420969,2864259,777146,272822,1473598,1184399,2791810
13602,0,3742,121731,726,8688,944,0,11,336,0,7
4737,0,727654,1223608,2941648,708609,3157551,622270,313814,2135500,1146655,3924811
6791,0,218026,1669682,240652,501091,334513,12506,20834,137611,22700,53173
118126,0,132640,413548,13336,316473,7658,58,2906,12007,76,107
2312,0,2939,20305,922,1226,117,12,36,7,0,0
118122,0,22868,47356,19292,17675,4037,1343,254,972,653,388
118121,0,256,5016,427,99,619,95,26,94,105,190
177313,0,19065,73594,523465,15405,407488,1080409,18543,123230,1068962,2705789
25665,0,806369,1361500,833169,1270326,150667,33798,26159,229047,9943,15012
165710,0,753,6473,94,689,13,1,0,4,0,0
147661,0,37038,150710,409684,32574,65917,123878,7300,23736,38565,31286
177315,0,193644,288828,240894,96967,87126,18774,22391,34795,12393,7269
64879,0,147864,252325,30747,154280,65172,1606,5929,89260,5361,21060
165358,0,3360,11931,507,1435,596,23,9,70,7,16
140541,0,40617,61979,113300,18674,42291,27002,5088,18571,18322,20071
166482,0,198,858,100,33,0,0,2,0,0,0
166485,0,25938,300510,37475,22358,39887,6637,1470,6323,5536,4554
63739,0,2365,14395,852,1974,3724,60,322,2140,307,989
128581,0,611093,2563265,656152,1480275,980095,67626,166930,700822,149210,199261
161853,0,239417,722739,3010214,278320,2308364,2563397,158130,1050571,2466502,5585055
25283,0,15432,35412,103750,7915,48779,43587,6151,15963,32439,34500
185645,0,486,5302,64,469,142,0,11,8,3,0
22717,0,868755,1243277,3970980,807948,2689495,1319900,398053,2405812,1442127,3464630
184064,0,574644,1297906,2567088,520586,2881106,1065181,217296,1502978,1866501,4351073
13599,0,101109,244671,317458,58436,855622,334076,24228,283287,622918,2254617
25119,0,418,1826,394,96,40,14,4,4,3,0
16705,0,823337,1236974,2135183,565184,3410910,375099,241953,1926466,1048833,4215188
30662,0,44219,79799,13718,22157,7872,390,536,2093,281,222
25110,0,138588,429293,55233,323844,41436,1675,9183,44030,1851,3042
30847,0,19195,33232,2313,11984,1077,7,99,502,7,7
166733,0,8631,34436,5667,3656,1997,218,344,511,109,45
7993,0,180077,265577,346095,170583,246655,87398,33823,175495,95786,110618
140897,0,1568,5026,1669,772,380,91,108,67,36,9
141236,0,255149,261736,30566,122114,79451,692,3970,52304,2508,9292
7991,0,314,1314,166,75,56,0,6,1,1,0
28998,0,55635,87026,16477,32795,10580,248,459,3029,276,305
63930,0,24532,41158,29263,13096,12108,5206,811,5000,3787,3783
2269,0,1885274,2547519,511435,2193198,1285711,16436,59188,1680250,71371,546258
63936,0,880829,1644598,1494498,688458,2987305,272613,249828,1912479,1025103,3840561
116787,0,130333,257969,164964,57486,119847,21121,14542,39982,25517,23485
19570,0,929737,2574764,2092251,1731367,1288747,248660,277566,1088986,322350,346378
7881,0,3528,21145,4458,2398,1122,354,138,177,135,96
63938,0,212572,310382,144719,102106,65124,10192,16987,31193,8590,5857
7882,0,46508,138737,56846,61503,13123,2713,3339,6618,888,522
162254,0,1210,8869,2400,217,934,190,83,111,135,67
24996,0,150094,191982,392397,76781,801479,216190,35806,498932,492200,2109394
20747,0,5332,34896,1073,6012,3541,49,90,516,141,225
124599,0,147479,215970,760548,73625,320515,283648,29118,93505,211962,201748
17035,0,1140256,2045610,1257159,2100013,701263,117178,117564,769984,131144,175894
2444,0,5638,12472,658,592,625,18,27,74,18,10
139804,0,203210,262983,303603,81312,221651,56368,23784,83958,67153,76032
2448,0,11164,24145,11777,5460,3136,711,319,401,335,109
63029,0,1662,41122,0,9444,338,0,0,107,0,1
7866,0,8975,24526,4875,3337,1936,318,222,324,195,105
184994,0,22245,62351,1463,11965,2420,15,390,1000,30,30
186354,0,26,1124,9,5,0,0,0,0,0,0
61585,0,259472,735553,2680406,264906,2523498,1964007,158987,953059,2241336,5708552
176068,0,94,1367,54,38,0,0,1,0,0,0
24888,0,228785,459185,117465,480834,74592,8737,25721,100357,7176,9564
140982,0,72,2280,10,53,0,0,0,0,0,0
61584,0,26821,306616,25650,23014,39945,2168,1032,7420,2982,4244
138608,0,34007,91265,439536,20098,529615,761056,22370,208790,891627,2595770
2044,0,106386,472905,54249,223376,63777,3854,7661,34023,4190,4577
155225,0,1701,27463,3228,5822,1645,99,180,335,74,105
146659,0,101961,318956,79224,134369,146599,14762,8692,118007,32676,76206
138601,0,114691,131477,11495,46351,8411,272,1348,5050,183,288
148414,0,288088,1607822,310159,651528,336861,30979,39654,140389,35455,58845
4818,0,937,5952,1026,165,313,59,12,26,25,6
163036,0,397,2185,310,107,39,13,7,0,5,0
148410,0,13530,33163,2543,5996,1216,57,104,280,40,20
185661,0,221108,211880,17715,88523,33038,592,1815,22531,961,2717
6379,0,3903,22677,3684,1476,1113,255,51,72,93,48
26021,0,143885,267740,85826,157042,59443,6381,11925,62927,5993,9257
64901,0,2708,10839,33,516,220,0,32,70,2,2
2811,0,3417,6809,2896,373,1115,225,108,182,131,66
28410,0,5391,41986,6057,7635,647,260,95,63,61,33
12123,0,71570,344704,577719,72274,58288,91267,6844,14448,19895,11146
124358,0,187760,234836,51627,71447,47389,2922,5612,18030,3120,3392
12124,0,414480,1386220,467813,711537,204525,28516,33955,97611,17770,10606
10631,0,1121926,1871977,367746,1559429,344849,11117,25908,509885,10746,63080
7620,0,132074,316978,147710,147731,90869,18846,23418,84038,17961,23862
28785,0,1123,2759,81,1074,0,0,1,0,0,0
10411,0,74264,163568,48108,35718,40952,4751,3028,9222,5988,6345
162742,0,2560,10246,830,693,935,5,29,208,10,46
11944,0,33171,90800,164126,18685,57532,43779,5488,17262,27020,20987
133346,0,118356,184312,45719,58877,28796,2587,5357,14598,2397,2058
63447,0,23089,41317,70775,9683,43481,29751,3766,13448,24282,23071
163927,0,194534,256571,379550,72526,253406,90486,24426,91433,96983,101308
121142,0,12134,39382,7663,9311,13141,696,1029,5107,1517,2452
160256,0,148027,233775,174031,68841,71643,21809,7465,21726,13490,9232
63543,0,936525,2259242,2873022,1104655,2044995,1292708,528663,1892871,1343644,1489930
160255,0,86390,347183,182954,258081,29852,6139,6916,26891,1683,1226
63448,0,63369,91746,7408,164377,2930,59,279,7046,31,100
135965,0,208995,270916,833780,77529,339361,272064,39275,96763,174546,115760
16926,0,192963,654713,2807660,234293,2286956,2508972,137581,801870,2728646,5886531
162560,0,1256955,2466711,1165395,949390,2240127,437046,277020,1747608,722155,2057707
8947,0,24016,93128,31539,10026,6833,1344,590,1240,347,155
22260,0,674437,1194612,1540247,1366072,245532,76138,14277,265191,33181,37393
164416,0,336,972,0,148,0,0,0,0,0,0
160376,0,29532,81732,114099,13596,44786,38990,1975,7543,13843,11036
16929,0,305829,1345756,338026,423139,169155,27212,31906,71519,12829,9821
7260,0,18733,39085,32737,7584,5676,4780,779,818,1271,832
12234,0,92103,165953,1433026,71607,339478,819586,38992,127612,323489,233130
63596,0,132,808,65,111,59,2,4,25,4,2
12236,0,45626,83158,11831,24391,7919,403,1374,2951,355,249
