PAC1,-0.0183538887165,-51.8020736172,-18.2364710276,33.0568639237,-22.1271918764,8.17769758871,-0.454332731032,-4.54055978391,15.7642779646,3.05196504952,-5.92099719392,-18.2172943543,3.6152884643,4.46540009923,-2.83966150639,-4.58500300816,7.87786635186,6.73562176939,3.56067121975,3.82461497946
SUMO1,-3.20310599704,-39.5545086619,-24.934542969,14.9361085611,-21.460952018,3.02963001876,-18.1963372857,-14.6986018954,10.4070362168,3.90574532328,28.3237560866,0.551744021123,14.3841310985,-6.38958741593,13.4160697945,9.67248097709,3.86847597219,5.90818818038,-3.75415859148,-2.94834401734
SUMO3,-21.7747198852,-62.0952380339,3.20012389881,25.5033109852,31.3679906673,7.10907830908,10.7199974797,30.8622182468,11.0103203494,18.7399630297,6.83764395939,-10.545326528,9.89694303418,7.67462125725,-8.73072141376,2.98824178357,3.98232759555,2.2984871021,-14.905998029,-3.83316636145
SUMO2,-21.7747198852,-62.0952380339,3.20012389881,25.5033109852,31.3679906673,7.10907830908,10.7199974797,30.8622182468,11.0103203494,18.7399630297,6.83764395939,-10.545326528,9.89694303418,7.67462125725,-8.73072141376,2.98824178357,3.98232759555,2.2984871021,-14.905998029,-3.83316636145
PSD93,38.1432093203,-3.35409712903,5.08539152827,-7.3289449263,26.9793646525,1.75411817821,11.2023429768,16.289853307,12.5156168643,-10.9790331378,14.1912357655,17.3379685588,-10.2371842945,-4.52263058326,4.0194800707,3.67981458825,12.7380755916,-1.06864331528,-4.44653929039,19.642297569
ARIP2,-35.5580554561,14.2556511453,26.3763894942,40.1008510204,5.49184870924,-58.9639674398,-0.0778158509067,-4.95857594989,8.31776153308,13.2733314663,5.03243310749,-25.4040753841,-21.6137629815,-6.14960271577,12.4592663696,27.8246397079,-21.9081605382,-19.345730917,0.815141622062,-8.1906935036
CALRETICULIN,2.83110477726,16.6426111639,-35.5741112838,-24.147535613,-27.98432313,-8.59245331976,35.8310475517,6.12684606777,-1.40496815844,14.6176426217,6.41526359747,0.0875241264847,9.48945505076,15.5814351974,3.23916290708,0.146056252462,-7.70663056776,-0.0762474925559,-12.1388732823,8.33404139391
HIPK2,-71.0989745953,27.4410617109,41.0076987204,-25.1464234615,-39.6667298135,-54.8048843673,28.6869367588,11.6630397652,19.2111080436,14.7101497721,7.77226609445,-6.4514739354,5.36267942963,-19.7140140718,3.65087787325,3.24861458976,17.6341707966,-5.93565462815,12.4364198564,-2.9713841328
GLYT1,-45.4748318854,19.0223487394,-12.7355048847,1.02478333527,21.2898140957,24.5347158189,24.4371233259,-1.97118202529,-19.6973814701,-26.1274735328,0.416545884942,-3.69153194156,3.84207851098,4.12874362356,20.2417736884,-12.6116255724,-4.99493114886,-1.17554829259,-3.53166051079,5.69963338178
PQCaCh,47.620087874,20.1687392232,-14.9576721551,-23.8079594756,-15.9409335872,-9.64667265354,11.1812468172,20.3867771825,-4.74869102497,-9.78563144817,-0.777240900825,-7.08317862172,17.1093357543,-23.432910119,2.74074824493,-22.5183811893,-5.73483823567,-10.496388296,-5.37796531699,-0.317144343403
